date,ITUB4.SA,MGLU3.SA,PETR4.SA,VALE3.SA,TITULO_CDI
2019-07-23,18.3167,68.8848,7.2873,26.7342,187.1849217769799
2019-07-24,18.302,69.9693,7.2423,26.1609,187.2310067047214
2019-07-25,17.7384,69.5907,7.1205,26.0783,187.27710297857215
2019-07-26,18.057,71.7313,6.9219,25.944,187.32321060132548
2019-07-29,18.1305,75.0901,6.9854,25.9595,187.36932957577554
2019-07-30,17.5277,75.3036,6.9484,25.8303,187.4154599047171
2019-07-31,17.0622,75.0674,6.906,25.727,187.46160159094566
2019-08-01,17.099,78.7052,6.7789,24.9988,187.50425097992363
2019-08-02,17.1235,80.7119,7.0225,24.7095,187.54691007206407
2019-08-05,16.8882,78.5628,6.7657,23.7592,187.58957886957455
2019-08-06,17.398,83.3449,6.853,24.0794,187.63225737466317
2019-08-07,18.0402,82.6845,6.7789,24.0071,187.67494558953845
2019-08-08,18.1383,84.5746,6.9775,24.3686,187.71764351640954
2019-08-09,18.001,86.032,6.959,23.4958,187.76035115748596
2019-08-12,17.2559,82.935,6.7921,23.3253,187.80306851497778
2019-08-13,17.5941,86.1914,6.8829,24.0174,187.84579559109562
2019-08-14,17.2068,84.1419,6.6507,23.1807,187.88853238805055
2019-08-15,17.1578,82.6845,6.4665,22.6693,187.93127890805414
2019-08-16,17.2265,85.531,6.3811,22.566,187.9740351533185
2019-08-19,17.1512,86.1459,6.4132,22.5454,188.01680112605627
2019-08-20,16.9607,83.1855,6.4105,22.6435,188.05957682848046
2019-08-21,17.0911,83.2083,6.7921,22.8036,188.1023622628047
2019-08-22,16.8203,78.4034,6.7308,22.6693,188.14515743124312
2019-08-23,16.6247,76.9233,6.4799,22.3543,188.1879623360103
2019-08-26,16.6197,76.7411,6.3945,22.1064,188.23077697932135
2019-08-27,16.8152,77.9025,6.4959,22.3749,188.27360136339192
2019-08-28,17.0058,79.4965,6.5626,22.4576,188.3164354904381
2019-08-29,17.0961,84.8479,6.8055,23.2943,188.35927936267655
2019-08-30,17.0209,82.639,6.8055,23.5371,188.40213298232433
2019-09-02,16.8076,83.3677,6.7521,23.7643,188.44499635159914
2019-09-03,16.4865,81.7054,6.8322,23.5112,188.4878694727191
2019-09-04,16.6019,84.7112,7.0083,24.0278,188.53075234790282
2019-09-05,17.0735,83.5727,7.043,24.0278,188.57364497936948
2019-09-06,17.6455,81.9786,7.0777,23.9916,188.61654736933872
2019-09-09,18.077,77.8797,7.1871,24.7354,188.6594595200307
2019-09-10,17.7258,74.0085,7.2325,24.9161,188.70238143366612
2019-09-11,17.6455,78.7906,7.1711,24.7664,188.74531311246608
2019-09-12,17.7559,79.7014,7.2218,25.6651,188.78825455865228
2019-09-13,17.9967,77.652,7.1738,25.7167,188.83120577444691
2019-09-16,17.6756,79.4054,7.4887,25.0969,188.87416676207266
2019-09-17,17.7408,79.3599,7.39,25.257,188.9171375237527
2019-09-18,17.6856,79.8381,7.2645,24.9988,188.96011806171074
2019-09-19,17.3896,81.546,7.2832,24.9575,188.99955781755258
2019-09-20,17.4348,83.2538,7.2058,25.0091,189.03900580526027
2019-09-23,17.3796,81.9558,7.3339,24.8438,189.07846202655196
2019-09-24,17.199,83.7321,7.2779,24.2395,189.11792648314616
2019-09-25,17.3997,83.6182,7.2966,24.7199,189.15739917676174
2019-09-26,17.9014,83.2766,7.3926,24.7199,189.1968801091179
2019-09-27,17.8261,83.8004,7.382,24.6166,189.2363692819343
2019-09-30,17.5753,84.3469,7.3526,24.6631,189.27586669693082
2019-10-01,17.1762,85.2805,7.3419,24.6424,189.3153723558278
2019-10-02,16.7044,83.1172,7.1311,23.2943,189.35488626034592
2019-10-03,16.7094,84.939,7.1364,23.4699,189.3944084122062
2019-10-04,16.7897,88.3092,7.075,24.0639,189.43393881313
2019-10-07,16.4785,87.4439,6.9843,23.7798,189.47347746483908
2019-10-08,16.4083,86.6992,6.9443,23.4079,189.5130243690556
2019-10-09,16.6693,90.4637,7.0777,23.5887,189.55257952750188
2019-10-10,16.7897,88.8438,7.1364,24.3996,189.59214294190087
2019-10-11,17.0056,92.4031,7.2752,25.1227,189.63171461397573
2019-10-14,17.2917,96.2133,7.2885,24.787,189.67129454544994
2019-10-15,17.2515,95.3691,7.3659,24.7457,189.71088273804747
2019-10-16,17.4975,97.5594,7.454,24.1724,189.75047919349257
2019-10-17,17.3921,98.4948,7.382,24.1259,189.79008391350985
2019-10-18,17.1863,98.107,7.3659,23.7747,189.82969689982428
2019-10-21,17.4673,98.3351,7.4113,24.3841,189.86931815416122
2019-10-22,18.0094,99.7497,7.6248,24.4306,189.90894767824636
2019-10-23,18.2654,99.2249,7.7262,24.3325,189.94858547380576
2019-10-24,18.3508,98.6773,7.5581,24.1465,189.98823154256587
2019-10-25,18.4712,95.8254,7.8063,25.0814,190.02788588625344
2019-10-28,18.7222,97.354,7.8997,25.1537,190.06754850659564
2019-10-29,18.3909,93.8861,7.9584,25.1279,190.10721940531994
2019-10-30,18.5064,100.4341,8.0278,25.0969,190.14689858415423
2019-10-31,18.1851,101.8487,8.1105,24.379,190.18299797285044
2019-11-01,18.2529,107.6667,8.1212,25.0194,190.21910421501556
2019-11-04,18.3132,102.6016,8.1025,25.7322,190.25521731195076
2019-11-05,18.6295,100.4798,7.913,25.758,190.2913372649574
2019-11-06,18.3784,103.1264,7.9291,25.6651,190.32746407533716
2019-11-07,18.4889,100.8448,8.2467,25.882,190.36359774439185
2019-11-08,18.2127,99.955,8.0118,25.4017,190.3997382734236
2019-11-11,18.2931,102.7157,8.1266,24.8593,190.43588566373478
2019-11-12,17.9817,99.0196,8.0648,24.7405,190.47203991662803
2019-11-13,17.801,96.9662,8.0325,24.3377,190.5082010334062
2019-11-14,17.9165,100.9589,7.8713,24.2757,190.54436901537238
2019-11-18,17.8361,102.6244,7.8122,24.5907,190.58054386382992
2019-11-19,17.6403,101.5749,7.7316,24.88,190.61672558008246
2019-11-21,17.8211,102.6701,8.0191,25.0091,190.6891096211881
2019-11-22,17.9416,103.788,8.054,25.8407,190.72531194864968
2019-11-25,17.6855,101.073,7.9869,26.2694,190.76152114912313
2019-11-26,17.3239,98.1982,7.8418,26.4553,190.79773722391326
2019-11-27,17.4244,104.039,7.8794,26.1248,190.8339601743252
2019-11-28,17.3742,104.039,7.9331,26.0163,190.8701900016643
2019-11-29,17.4746,102.7385,7.831,25.8149,190.9064267072361
2019-12-02,17.7232,102.4876,7.8096,26.5173,190.94267029234646
2019-12-03,17.7283,101.7346,7.7854,26.0421,190.97892075830146
2019-12-04,18.3663,100.5482,7.9681,26.3004,191.0151781064074
2019-12-05,18.3412,102.4191,8.0728,26.3159,191.05144233797088
2019-12-06,18.0096,103.5827,8.1534,26.5225,191.08771345429872
2019-12-09,18.3612,104.6094,8.1158,26.569,191.12399145669804
2019-12-10,18.095,106.3206,8.1776,26.445,191.16027634647608
2019-12-11,17.884,108.5565,8.1669,26.7704,191.19656812494043
2019-12-12,17.879,109.1269,8.32,27.3489,191.2292417064673
2019-12-13,18.2599,111.956,8.054,27.7672,191.2619208715825
2019-12-16,17.8426,112.4808,7.9009,27.5503,191.29460562124024
2019-12-17,18.1141,109.241,8.0191,27.5555,191.32729595639483
2019-12-18,18.3454,110.724,8.2045,27.6175,191.3599918780008
2019-12-19,18.436,110.9293,8.2233,27.8912,191.39269338701283
2019-12-20,18.3555,110.8609,8.1292,28.2992,191.42540048438573
2019-12-23,18.5265,111.2031,8.1937,28.1908,191.45811317107447
2019-12-26,18.8081,112.0016,8.3039,28.2992,191.5235553162204
2019-12-27,18.7578,111.1803,8.312,28.4182,191.55628477658837
2019-12-30,18.6572,108.8303,8.2194,28.2591,191.58901983009383
2020-01-02,19.1327,112.6337,8.3611,28.8052,191.65450672034058
2020-01-03,18.9314,111.6291,8.293,28.5932,191.68725855899402
2020-01-06,18.6497,111.7204,8.391,28.4235,191.72001599460916
2020-01-07,18.217,111.4008,8.3583,28.6303,191.75277902814244
2020-01-08,17.9202,114.8257,8.3066,28.6356,191.78554766055055
2020-01-09,17.563,118.9127,8.2793,28.2591,191.81832189279027
2020-01-10,17.407,118.2734,8.2439,28.2909,191.85110172581852
2020-01-13,17.6385,123.8218,8.2603,29.3195,191.88388716059245
2020-01-14,17.6385,123.2966,8.1704,29.4998,191.9166781980693
2020-01-15,17.4221,122.5203,8.0479,29.4043,191.94947483920654
2020-01-16,17.4574,122.0636,8.0397,29.2506,191.9822770849618
2020-01-17,17.5781,124.0957,8.1296,30.2208,192.01508493629285
2020-01-20,17.2209,127.8631,8.1704,30.4117,192.04789839415758
2020-01-21,16.8536,127.6576,8.0669,29.7066,192.08071745951415
2020-01-22,16.9543,127.1553,7.977,29.8497,192.11354213332078
2020-01-23,17.3567,129.1874,8.0615,29.4256,192.14637241653594
2020-01-24,17.2259,128.2056,7.9798,28.5242,192.17920831011818
2020-01-27,16.8536,122.8399,7.6339,26.7799,192.2120498150263
2020-01-28,16.8486,130.1236,7.8436,27.1457,192.24489693221915
2020-01-29,16.587,130.8086,7.8572,26.9072,192.2777496626559
2020-01-30,16.8285,129.0048,7.8817,27.3048,192.31060800729574
2020-01-31,16.5189,127.4065,7.7483,26.6527,192.34347196709808
2020-02-03,16.5668,129.0733,7.6747,26.992,192.37634154302253
2020-02-04,16.6977,131.6534,7.7973,27.713,192.4092167360288
2020-02-05,16.7984,130.8314,7.7319,28.0948,192.4420975470768
2020-02-06,16.7581,127.475,7.9471,28.2485,192.47315192835796
2020-02-07,16.9747,123.8218,7.879,27.6229,192.50421132088465
2020-02-10,17.2617,119.5977,7.9335,26.6102,192.5352757254655
2020-02-11,17.6595,123.9131,8.0288,27.5964,192.56634514290934
2020-02-12,17.589,127.7261,8.2058,28.1372,192.59741957402505
2020-02-13,17.3171,130.2606,8.0942,27.6441,192.6284990196217
2020-02-14,17.025,128.6166,8.0124,27.0397,192.6595834805085
2020-02-17,16.8689,134.3705,7.9961,28.3175,192.69067295749477
2020-02-18,16.9394,132.932,8.1023,27.994,192.72176745138992
2020-02-19,17.1811,132.11,8.3202,27.9993,192.75286696300358
2020-02-20,17.1207,129.0961,8.1486,27.6759,192.7839714931454
2020-02-21,16.9543,128.8906,7.9362,26.5784,192.81508104262528
2020-02-26,16.1086,120.7393,7.1382,24.0441,192.84619561225313
2020-02-27,16.119,114.7343,6.8904,23.5776,192.87731520283907
2020-02-28,16.6015,115.3508,6.9013,23.4927,192.90843981519336
2020-03-02,16.547,119.9859,7.2254,24.5796,192.93956945012636
2020-03-03,16.246,120.6708,7.0946,24.5743,192.97070410844853
2020-03-04,16.4017,119.7575,7.3234,25.7513,193.00184379097055
2020-03-05,15.8411,109.1175,6.8877,24.8394,193.0329884985031
2020-03-06,15.5037,103.5006,6.2177,23.6518,193.0641382318571
2020-03-09,14.4293,92.1528,4.3712,20.0571,193.0952929918436
2020-03-10,14.7875,107.2909,4.7824,23.7578,193.1264527792737
2020-03-11,13.5833,98.3633,4.3167,21.5999,193.15761759495868
2020-03-12,12.2494,77.6312,3.4316,18.7422,193.18878743970998
2020-03-13,13.604,95.8974,4.1941,22.7452,193.21996231433914
2020-03-16,12.3532,77.791,3.565,20.6986,193.25114221965782
2020-03-17,13.0798,81.2159,3.5405,22.0082,193.2823271564778
2020-03-18,12.1715,65.781,3.0748,20.4919,193.31351712561107
2020-03-19,11.8601,69.7539,3.3254,19.2989,193.3410198396925
2020-03-20,11.4448,69.9822,3.2682,18.6574,193.3685264665851
2020-03-23,10.6507,68.9776,3.132,18.0795,193.39603700684552
2020-03-24,11.6784,83.7504,3.6086,19.9564,193.42355146103048
2020-03-25,12.2494,91.3308,3.9,21.6583,193.45106982969685
2020-03-26,12.5867,93.8881,3.9191,22.268,193.4785921134015
2020-03-27,11.9224,89.0475,3.6222,21.2606,193.5061183127015
2020-03-30,12.5141,94.9841,3.644,22.146,193.53364842815384
2020-03-31,11.9846,89.0247,3.8101,22.9148,193.5611824603157
2020-04-01,11.1147,85.577,3.8946,22.9943,193.58872040974433
2020-04-02,11.1666,81.9466,4.2241,22.6815,193.61626227699702
2020-04-03,10.7303,81.1474,4.1778,21.4727,193.64380806263117
2020-04-06,11.5198,87.2209,4.2949,22.8671,193.67135776720423
2020-04-07,11.9457,91.5363,4.4665,23.2117,193.69891139127378
2020-04-08,12.5586,95.806,4.7171,23.0686,193.72646893539743
2020-04-09,12.2054,95.0982,4.5809,22.9466,193.75403040013285
2020-04-13,12.4651,95.6919,4.6108,23.6306,193.78159578603788
2020-04-14,12.6209,97.9523,4.5564,23.6094,193.80916509367037
2020-04-15,12.1534,100.1214,4.461,22.8989,193.83673832358824
2020-04-16,11.847,104.0486,4.2813,22.6709,193.86431547634953
2020-04-17,12.06,101.811,4.393,23.3284,193.89189655251235
2020-04-20,11.7587,110.693,4.3439,22.5119,193.91948155263486
2020-04-22,11.6185,115.4193,4.5618,22.7452,193.94707047727536
2020-04-23,11.4523,112.9534,4.6163,23.0686,193.9746633269922
2020-04-24,10.8446,108.1813,4.3439,23.2011,194.0022601023437
2020-04-27,11.203,113.0219,4.4801,23.62,194.02986080388845
2020-04-28,12.1275,118.2734,4.698,23.6518,194.05746543218504
2020-04-29,12.2885,115.5791,4.9567,24.7758,194.08507398779207
2020-04-30,11.8262,113.4785,4.9159,23.7843,194.11268647126832
2020-05-04,11.3767,117.4514,4.7334,23.2913,194.14030288317258
2020-05-05,11.7976,114.6202,4.8859,23.1693,194.16792322406377
2020-05-06,11.5586,125.9224,4.7062,23.5033,194.19554749450086
2020-05-07,11.1428,129.6669,4.7497,24.4153,194.21757897936408
2020-05-08,11.6002,126.8128,5.033,25.8998,194.2396129636993
2020-05-11,11.6313,125.4657,4.9431,25.306,194.26164944779
2020-05-12,11.2312,125.1232,4.9404,25.1628,194.28368843191984
2020-05-13,11.226,125.8082,4.7906,25.7354,194.30572991637246
2020-05-14,11.7197,126.7215,4.7388,25.4968,194.32777390143144
2020-05-15,11.2415,125.8767,4.6708,25.4756,194.34982038738056
2020-05-18,11.7821,127.2923,5.0493,27.1775,194.3718693745035
2020-05-19,11.2727,133.754,5.0874,27.8032,194.39392086308402
2020-05-20,11.226,129.9181,5.2563,27.835,194.41597485340594
2020-05-21,11.8704,133.0918,5.2263,27.1086,194.43803134575305
2020-05-22,11.9328,131.6305,5.0847,26.6527,194.4600903404092
2020-05-25,12.4525,137.9095,5.3053,26.5625,194.4821518376583
2020-05-26,11.9588,147.2253,5.3571,26.0854,194.50421583778427
2020-05-27,12.333,153.8011,5.4279,26.8488,194.52628234107107
2020-05-28,12.1147,148.9834,5.3843,26.5572,194.54835134780265
2020-05-29,11.9744,146.9284,5.5395,28.1001,194.57042285826307
2020-06-01,12.3046,145.4443,5.5368,28.3228,194.59249687273635
2020-06-02,13.1315,141.1061,5.8282,28.3228,194.61457339150655
2020-06-03,13.4799,142.4304,5.8473,28.45,194.6366524148578
2020-06-04,13.87,138.115,5.8364,29.5104,194.65873394307425
2020-06-05,14.1768,135.7404,6.0189,28.9537,194.68081797644007
2020-06-08,14.7489,142.4304,6.136,29.0438,194.7029045152395
2020-06-09,14.4576,142.4304,5.9154,29.1552,194.72499355975674
2020-06-10,13.8284,147.4993,5.8282,28.7363,194.7470851102761
2020-06-12,13.5527,146.0151,5.6103,28.3122,194.76917916708186
2020-06-15,13.2355,150.3534,5.6376,28.5666,194.79127573045835
2020-06-16,13.6151,150.6959,5.8201,29.3672,194.81337480068996
2020-06-17,13.7868,153.4129,5.8391,29.7967,194.8354763780611
2020-06-18,14.3276,159.1439,5.8827,29.7808,194.85192438897693
2020-06-19,14.6084,163.0255,5.8473,29.2506,194.86837378843387
2020-06-22,14.156,161.8839,5.7057,29.1605,194.8848245765491
2020-06-23,13.9688,160.3997,5.8963,29.4733,194.90127675343987
2020-06-24,13.4383,159.3723,5.7193,29.3672,194.9177303192234
2020-06-25,13.5995,159.1211,5.8473,29.6906,194.93418527401698
2020-06-26,13.3707,158.3448,5.6757,29.4892,194.95064161793783
2020-06-29,13.7712,160.7651,5.899,29.4945,194.96709935110323
2020-06-30,13.2355,163.5963,5.8691,29.6482,194.98355847363047
2020-07-01,13.5815,165.0804,5.9127,28.9166,195.00001898563684
2020-07-02,13.8157,160.0573,6.008,29.4203,195.01648088723962
2020-07-03,13.7897,164.3955,5.9862,29.2983,195.03294417855614
2020-07-06,14.4297,164.3726,6.1305,29.9929,195.04940885970373
2020-07-07,13.722,170.606,6.0543,29.8868,195.06587493079968
2020-07-08,14.0186,175.1268,6.1687,30.3905,195.08234239196136
2020-07-09,14.0238,181.2917,6.0298,29.9133,195.0988112433061
2020-07-10,14.1539,183.0726,6.1305,30.2049,195.11528148495128
2020-07-13,13.9458,183.8033,6.0352,30.5655,195.13175311701426
2020-07-14,14.18,183.8033,6.2367,32.7127,195.1482261396124
2020-07-15,14.2788,186.0865,6.3566,32.7605,195.1647005528631
2020-07-16,14.0395,183.0726,6.1877,31.875,195.1811763568838
2020-07-17,14.1643,187.2282,6.1932,32.3628,195.1976535517919
2020-07-20,14.206,198.6445,6.1932,32.2356,195.21413213770472
2020-07-21,14.4141,192.4797,6.3647,31.6524,195.2306121147398
2020-07-22,14.0863,193.2788,6.2776,31.4085,195.24709348301457
2020-07-23,13.7897,183.5749,6.147,31.2017,195.26357624264642
2020-07-24,13.7741,181.9081,6.1906,31.0691,195.28006039375282
2020-07-27,14.4662,181.1775,6.3186,32.5378,195.29654593645128
2020-07-28,14.3829,183.5749,6.2096,31.9917,195.31303287085927
2020-07-29,14.7211,183.1411,6.3104,33.3755,195.32952119709424
2020-07-30,14.4714,190.1736,6.2151,32.4848,195.3460109152737
2020-07-31,13.9926,184.4913,6.0462,32.1878,195.3625020255152
2020-08-03,14.2035,188.743,5.9373,31.9493,195.37899452793621
2020-08-04,13.3756,188.583,5.9318,32.1825,195.3954884226543
2020-08-05,13.3652,189.7259,6.3131,32.9725,195.41198370978694
2020-08-06,13.5527,196.3778,6.324,32.7817,195.4265790308502
2020-08-07,13.2663,195.7834,6.2069,32.05,195.441175442038
2020-08-10,13.4381,187.2801,6.3867,32.9778,195.45577294343175
2020-08-11,13.2819,185.1314,6.2859,31.9599,195.4703715351129
2020-08-12,13.1309,183.0055,6.3948,32.6067,195.48497121716284
2020-08-13,12.7561,183.897,6.2205,31.997,195.49957198966302
2020-08-14,12.8758,186.8915,6.1742,32.5272,195.51417385269494
2020-08-17,12.5686,186.64,6.1552,32.9937,195.52877680633998
2020-08-18,12.6484,204.584,6.2696,33.4338,195.54338085067963
2020-08-19,12.5858,205.0412,6.2341,33.0786,195.55798598579537
2020-08-20,12.5858,199.6694,6.1906,33.3755,195.57259221176864
2020-08-21,12.5649,199.6694,6.1443,32.9778,195.5871995286809
2020-08-24,12.7736,199.0522,6.2559,33.3808,195.6018079366137
2020-08-25,12.6797,201.1552,6.2287,32.6703,195.6164174356485
2020-08-26,12.4136,206.0698,6.0517,32.7392,195.63102802586673
2020-08-27,12.6171,210.2529,6.0326,32.2303,195.64563970734997
2020-08-28,12.7476,216.1961,6.1388,32.3946,195.6602524801797
2020-08-31,12.2884,213.0874,5.9618,31.6418,195.67486634443745
2020-09-01,12.7087,217.9105,6.2287,32.7445,195.6894813002047
2020-09-02,12.6826,213.7503,6.2096,32.5113,195.704097347563
2020-09-03,12.9906,202.2981,6.2314,31.4509,195.71871448659388
2020-09-04,13.0324,202.9153,6.2423,32.0712,195.73333271737886
2020-09-08,12.74,200.4466,6.0626,31.4244,195.74795203999952
2020-09-09,12.7557,208.4699,6.1906,31.8114,195.76257245453738
2020-09-10,12.4842,201.7267,6.0244,31.032,195.777193961074
2020-09-11,12.338,200.1723,5.9591,32.8453,195.79181655969094
2020-09-14,12.5573,206.4127,5.9046,32.8241,195.80644025046976
2020-09-15,12.3902,204.7669,5.9019,33.1899,195.82106503349206
2020-09-16,12.3536,203.8296,5.9182,32.3257,195.83569090883938
2020-09-17,12.3693,199.098,6.0326,32.9142,195.85031787659335
2020-09-18,12.0612,199.2351,5.8964,32.6915,195.86494593683554
2020-09-21,11.9568,202.7553,5.6922,31.8114,195.87957508964755
2020-09-22,12.0612,204.5611,5.6649,31.9186,195.894205335111
2020-09-23,11.7375,197.6807,5.5097,32.6308,195.90883667330746
2020-09-24,12.0247,204.1268,5.556,32.3879,195.92346910431857
2020-09-25,11.962,207.167,5.4825,32.7136,195.93810262822595
2020-09-28,11.9568,199.9437,5.3463,32.4541,195.95273724511125
2020-09-29,11.6958,199.9666,5.2591,32.2167,195.96737295505605
2020-09-30,11.748,203.8982,5.3408,32.6363,195.98200975814206
2020-10-01,11.7663,210.07,5.4062,32.4983,195.9966476544509
2020-10-02,11.8028,201.2695,5.1801,32.2002,196.01128664406417
2020-10-05,11.9282,206.0469,5.4552,32.9014,196.0259267270636
2020-10-06,11.9491,204.1268,5.428,32.3658,196.04056790353084
2020-10-07,11.8603,203.3039,5.3899,33.2216,196.05521017354755
2020-10-08,12.5761,210.0015,5.5669,33.84,196.0698535371954
2020-10-09,12.5395,224.3566,5.3926,34.0111,196.08449799455607
2020-10-13,12.4194,237.7289,5.4825,34.3093,196.09914354571129
2020-10-14,12.3828,233.9801,5.4389,34.7841,196.1137901907427
2020-10-15,12.2731,233.2486,5.379,34.4915,196.12843792973203
2020-10-16,12.0745,235.9002,5.2646,34.3645,196.143086762761
2020-10-19,12.2051,234.8944,5.3163,34.2044,196.15773668991127
2020-10-20,12.691,238.0946,5.4961,34.1436,196.17238771126463
2020-10-21,12.806,239.7404,5.4906,34.7013,196.18703982690278
2020-10-22,13.4643,238.6432,5.6758,34.8393,196.20169303690744
2020-10-23,13.2919,236.9974,5.6023,35.0326,196.21634734136035
2020-10-26,13.3859,232.8829,5.5151,34.508,196.23100274034326
2020-10-27,13.0045,232.7,5.4144,34.5246,196.24565923393794
2020-10-28,12.4246,225.2024,5.0848,33.2713,196.26031682222612
2020-10-29,12.4873,231.8771,5.2537,34.243,196.27497550528955
2020-10-30,12.2678,225.2024,5.1584,33.4314,196.28963528321003
2020-11-03,12.5685,228.494,5.3517,34.9718,196.3042961560693
2020-11-04,13.0704,239.4661,5.3708,34.0001,196.3189581239492
2020-11-05,13.3788,250.9869,5.4171,34.5357,196.33362118693145
2020-11-06,13.3631,249.8896,5.379,34.889,196.3482853450979
2020-11-09,14.4454,241.8434,5.8855,34.889,196.36295059853032
2020-11-10,15.0989,230.597,6.2859,34.8725,196.3776169473105
2020-11-11,14.9734,233.8886,6.2314,35.1154,196.39228439152026
2020-11-12,14.6074,232.9743,5.9672,34.6019,196.40695293124145
2020-11-13,14.8845,229.4998,6.1633,34.9221,196.4216225665559
2020-11-16,15.4073,227.214,6.3431,35.8442,196.43629329754538
2020-11-17,15.4178,226.1167,6.452,36.9761,196.45096512429174
2020-11-18,15.0414,224.3795,6.4139,36.689,196.46563804687688
2020-11-19,15.0623,225.2938,6.4874,37.3902,196.48031206538258
2020-11-20,14.9263,221.2707,6.4411,37.7877,196.4949871798907
2020-11-23,15.1093,214.1389,6.836,39.3613,196.50966339048318
2020-11-24,15.5328,216.699,7.1411,41.2992,196.5243406972418
2020-11-25,15.3498,219.4421,7.1493,41.6857,196.53901910024845
2020-11-26,15.0257,221.7279,7.0321,42.2765,196.55369859958503
2020-11-27,15.1407,221.1793,6.945,43.309,196.56837919533342
2020-11-30,14.9316,213.7731,6.7816,43.066,196.5830608875755
2020-12-01,15.5619,209.2014,6.9722,44.8605,196.59774367639318
2020-12-02,15.6822,210.7558,7.0567,44.082,196.61242756186837
2020-12-03,15.6717,213.0417,7.2555,43.5961,196.62711254408293
2020-12-04,15.8287,216.3333,7.4979,45.2635,196.64179862311883
2020-12-07,15.9228,217.6134,7.3535,45.7991,196.65648579905798
2020-12-08,15.881,228.1283,7.2609,45.7715,196.6711740719823
2020-12-09,15.9751,219.2592,7.3372,45.661,196.68586344197374
2020-12-10,16.5035,213.956,7.5768,46.9309,196.7005539091142
2020-12-11,16.4059,210.2072,7.5088,46.8536,196.71524547348568
2020-12-14,16.1858,219.8992,7.5224,46.1304,196.72993813517007
2020-12-15,16.3326,225.0195,7.585,46.6549,196.74463189424938
2020-12-16,16.6418,228.2197,7.6776,47.6045,196.75932675080554
2020-12-17,16.6208,224.3795,7.6912,48.1456,196.77402270492055
2020-12-18,16.5946,224.1966,7.6531,48.4769,196.78871975667636
2020-12-21,16.3011,228.5855,7.359,47.9579,196.80341790615498
2020-12-22,16.3797,230.0484,7.4298,48.0021,196.81811715343835
2020-12-23,16.7414,228.3112,7.6123,48.234,196.83281749860853
2020-12-28,16.862,230.8713,7.6749,48.2064,196.86222148293723
2020-12-29,16.8253,231.1456,7.6994,48.0739,196.87692512225976
2020-12-30,16.5789,228.3659,7.7185,48.2837,196.89162985979715
2021-01-04,16.204,230.6541,7.8737,50.4977,196.92104262984444
2021-01-05,16.0991,226.6268,8.1815,51.348,196.93575066251844
2021-01-06,16.5448,214.545,8.1896,52.789,196.95045979373543
2021-01-07,17.2161,211.9821,8.4429,56.4938,196.9651700235774
2021-01-08,17.2108,218.2061,8.4756,56.3171,196.97988135212645
2021-01-11,16.8228,215.0026,8.4048,56.3061,196.99459377946462
2021-01-12,16.8752,221.5012,8.3422,54.7656,197.00930730567399
2021-01-13,16.5973,219.8537,7.9391,53.1258,197.02402193083662
2021-01-14,17.0902,217.1993,8.0208,53.9982,197.03873765503462
2021-01-15,16.4452,219.3045,7.6586,51.6516,197.0534544783501
2021-01-18,16.3613,223.7894,7.6449,52.0713,197.06817240086505
2021-01-19,16.1673,220.4028,7.8138,51.9332,197.08289142266167
2021-01-20,15.8998,232.6678,7.6831,50.9725,197.097611543822
2021-01-21,15.6848,233.3085,7.5033,51.5467,197.1123327644282
2021-01-22,15.3492,237.885,7.378,51.4418,197.12705508456236
2021-01-26,14.8397,235.6883,7.3535,50.6578,197.15650302374308
2021-01-27,14.8292,236.0544,7.457,49.2499,197.1712286429539
2021-01-28,15.4386,239.7156,7.5605,50.2989,197.18595536202125
2021-01-29,14.887,231.2948,7.2691,48.5597,197.20068318102722
2021-02-01,15.2838,228.1828,7.4979,50.3928,197.215412100054
2021-02-02,14.958,231.5694,7.8056,48.3996,197.23014211918374
2021-02-03,14.8844,234.773,7.8574,49.929,197.24487323849863
2021-02-04,14.8213,231.661,7.8492,49.2996,197.25960545808078
2021-02-05,14.7582,236.6036,7.9037,51.1768,197.27433877801244
2021-02-08,14.4849,239.441,7.6558,51.9056,197.28907319837577
2021-02-09,14.6584,240.1732,7.5006,52.0381,197.3038087192529
2021-02-10,14.5533,231.5694,7.5714,52.2866,197.31854534072616
2021-02-11,14.5533,234.773,7.6477,51.4032,197.33328306287763
2021-02-12,14.5901,237.1527,7.7457,51.8394,197.3480218857896
2021-02-17,14.774,233.4,8.0589,53.1976,197.36276180954422
2021-02-18,14.6689,229.1897,7.9718,53.7773,197.37750283422375
2021-02-19,14.5165,228.2744,7.4434,53.9816,197.39224495991044
2021-02-22,13.4601,221.9588,5.842,52.6455,197.40698818668648
2021-02-23,14.322,227.5421,6.5528,53.5289,197.42173251463413
2021-02-24,14.1118,225.5285,6.6454,54.07,197.43647794383563
2021-02-25,13.7071,220.2198,6.3159,52.8442,197.45122447437325
2021-02-26,13.5045,221.3181,6.0571,52.1872,197.46597210632922
2021-03-01,13.1,224.7047,5.9918,54.4233,197.48072083978582
2021-03-02,13.6288,222.1419,5.989,56.0963,197.49547067482533
2021-03-03,13.6606,229.9219,5.7711,55.4061,197.51022161153003
2021-03-04,14.0889,232.8508,6.0517,54.5834,197.52497364998217
2021-03-05,14.6125,230.0134,6.098,57.8037,197.53972679026407
2021-03-08,14.1471,211.433,5.7466,57.4922,197.55448103245803
2021-03-09,14.3428,214.0873,5.8801,56.9154,197.56923637664633
