decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2026-01-02,TSLA34.SA,TSLA34,bdr,TESLA INC,DRN,BRTSLABDR008,2026-01-02,74.1,136282388.02783334,60,5862,1482755,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BDVD39.SA,BDVD39,bdr,GX SUPDIV US,DRE ED,BRBDVDBDR001,2026-01-02,47.0,15968.723396226414,53,7,9,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,DLTR34.SA,DLTR34,bdr,DOLLAR TREE,DRN,BRDLTRBDR004,2026-01-02,334.74,15837.249166666666,12,2,51,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BEWT39.SA,BEWT39,bdr,MSCI TAIWAN,DRE,BRBEWTBDR003,2026-01-02,59.0,15166.11612244898,49,1,1,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,T1EV34.SA,T1EV34,bdr,TEVA PHARMAC,DRN,BRT1EVBDR000,2026-01-02,83.33,15106.061666666666,24,1,600,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,C2CA34.SA,C2CA34,bdr,FEMSA SAB CV,DRN,BRC2CABDR005,2026-01-02,104.0,14953.327586206897,29,1,5,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BLPX39.SA,BLPX39,bdr,GX MLP EN IN,DRE EDB,BRBLPXBDR004,2026-01-02,41.52,14865.797391304346,46,8,3311,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,A1AP34.SA,A1AP34,bdr,ADVANCE AUTO,DRN,BRA1APBDR001,2026-01-02,13.09,14852.670689655173,58,39,268,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,XRXB34.SA,XRXB34,bdr,XEROX CORP,DRN ED,BRXRXBBDR005,2026-01-02,13.57,14787.898305084746,59,5,116,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BEWP39.SA,BEWP39,bdr,MSCI SPAIN,DRE,BRBEWPBDR001,2026-01-02,98.6,14686.258275862068,29,4,2203,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,USBC34.SA,USBC34,bdr,US BANCORP,DRN ED,BRUSBCBDR003,2026-01-02,74.41,14573.5025,56,3,20,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,J2AZ34.SA,J2AZ34,bdr,JAZZ PHARMAC,DRN,BRJ2AZBDR009,2026-01-02,62.7,14539.658461538462,26,11,11,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BIXN39.SA,BIXN39,bdr,GLOBAL TECH,DRE,BRBIXNBDR005,2026-01-02,19.14,14439.12859649123,57,5,298,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,W1BO34.SA,W1BO34,bdr,WEIBO CORP,DRN,BRW1BOBDR006,2026-01-02,14.33,14030.479482758621,58,10,959,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,I1QY34.SA,I1QY34,bdr,IQIYI INC,DRN,BRI1QYBDR001,2026-01-02,5.59,13489.50090909091,44,4,11,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,T1MU34.SA,T1MU34,bdr,T-MOBILE US,DRN,BRT1MUBDR005,2026-01-02,545.41,13188.238085106384,47,2,6,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,NOKI34.SA,NOKI34,bdr,NOKIA CORP,DRN,BRNOKIBDR005,2026-01-02,35.4,12748.996181818182,55,3,4,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,C1FI34.SA,C1FI34,bdr,CF INDUSTRIE,DRN,BRC1FIBDR003,2026-01-02,421.4,12523.171428571428,7,1,1,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,S2NA34.SA,S2NA34,bdr,SNAP INC,DRN,BRS2NABDR004,2026-01-02,7.38,12460.436458333332,48,1,10,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,T1WL34.SA,T1WL34,bdr,TWILIO INC,DRN,BRT1WLBDR003,2026-01-02,29.85,12377.997209302326,43,7,87,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,Z1BR34.SA,Z1BR34,bdr,ZEBRA TECHNO,DRN,BRZ1BRBDR006,2026-01-02,44.76,12017.229655172416,29,1,3,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,E1WL34.SA,E1WL34,bdr,EDWARDS LIFE,DRN,BRE1WLBDR000,2026-01-02,115.92,11909.680185185185,54,4,35,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,C1AH34.SA,C1AH34,bdr,CARDINAL HEA,DRN ED,BRC1AHBDR006,2026-01-02,1110.0,11881.594000000001,20,2,2,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,C1NS34.SA,C1NS34,bdr,CELANESE COR,DRN,BRC1NSBDR006,2026-01-02,115.67,11789.971694915253,59,2,4,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,EVTC31.SA,EVTC31,bdr,EVERTEC INC,DR1,BREVTCBDR003,2026-01-02,155.2,11615.643833333334,60,12,134,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,S2TA34.SA,S2TA34,bdr,STAG INDUSTR,DRN ED,BRS2TABDR001,2026-01-02,39.32,11574.963620689656,58,24,137,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BIHE39.SA,BIHE39,bdr,BKR PHARMACL,DRE,BRBIHEBDR007,2026-01-02,25.53,11454.753333333332,3,4,1327,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,WUNI34.SA,WUNI34,bdr,WESTERNUNION,DRN ED,BRWUNIBDR007,2026-01-02,50.45,11241.893076923076,52,5,31,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,S1LG34.SA,S1LG34,bdr,SL GREEN REA,DRN,BRS1LGBDR007,2026-01-02,127.0,10878.389807692309,52,2,2,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,AIGB34.SA,AIGB34,bdr,AIG GROUP,DRN,BRAIGBBDR007,2026-01-02,457.18,10676.047659574468,47,3,6,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,E1OG34.SA,E1OG34,bdr,EOG RESOURCE,DRN,BRE1OGBDR007,2026-01-02,283.64,10647.844444444443,9,1,3,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,T1AM34.SA,T1AM34,bdr,ATLASSIAN CO,DRN,BRT1AMBDR007,2026-01-02,42.64,10571.004166666668,60,5,24,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,G2DD34.SA,G2DD34,bdr,GODADDY INC,DRN,BRG2DDBDR003,2026-01-02,66.08,10429.912999999999,10,2,2,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,ACWX39.SA,ACWX39,bdr,MSCI ACWI US,DRE,BRACWXBDR001,2026-01-02,62.91,10360.30956521739,46,2,538,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,T1LK34.SA,T1LK34,bdr,PT TELEKOMUN,DRN,BRT1LKBDR008,2026-01-02,59.36,10016.608461538463,13,1,16,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,V1TA34.SA,V1TA34,bdr,VENTAS INC,DRN ED,BRV1TABDR008,2026-01-02,215.04,9883.955714285714,49,1,1,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,P1KG34.SA,P1KG34,bdr,PACKAGING CO,DRN,BRP1KGBDR002,2026-01-02,569.86,9763.219166666668,12,1,1,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,HOND34.SA,HOND34,bdr,HONDA MO,DRN,BRHONDBDR002,2026-01-02,163.0,9342.593454545455,55,2,3,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,M2PW34.SA,M2PW34,bdr,MEDICAL P TR,DRN,BRM2PWBDR009,2026-01-02,13.8,9317.856101694915,59,19,176,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,T1AL34.SA,T1AL34,bdr,TAL EDUCATIO,DRN,BRT1ALBDR009,2026-01-02,6.22,9291.283898305084,59,29,15787,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,DOLL39.SA,DOLL39,bdr,BKR DOLL ETF,DRE ED,BRDOLLBDR008,2026-01-02,54.65,9251.391071428572,28,3,119,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,C1IC34.SA,C1IC34,bdr,CIGNA GROUP,DRN,BRC1ICBDR000,2026-01-02,379.62,9244.869499999999,20,1,2,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,HALI34.SA,HALI34,bdr,HALLIBURTON,DRN,BRHALIBDR004,2026-01-02,161.55,9012.390967741936,31,1,1,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BGRT39.SA,BGRT39,bdr,GLOBAL REIT,DRE,BRBGRTBDR008,2026-01-02,45.1,8924.714545454546,44,8,285,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BUSR39.SA,BUSR39,bdr,CORE US REIT,DRE,BRBUSRBDR001,2026-01-02,49.75,8902.845581395348,43,12,498,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,NOCG34.SA,NOCG34,bdr,NORTHROP GRU,DRN,BRNOCGBDR006,2026-01-02,633.0,8880.995555555555,54,3,7,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,C1PR34.SA,C1PR34,bdr,COPART INC,DRN,BRC1PRBDR003,2026-01-02,102.9,8741.543181818182,44,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,A1KA34.SA,A1KA34,bdr,AKAMAI TECHN,DRN,BRA1KABDR002,2026-01-02,41.49,8707.559375,32,1,3,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,COTY34.SA,COTY34,bdr,COTY INC,DRN,BRCOTYBDR006,2026-01-02,8.55,8537.755555555555,54,4,206,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,IBKR34.SA,IBKR34,bdr,IB GROUP,DRN,BRIBKRBDR003,2026-01-02,22.74,8479.213725490197,51,2,953,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,A1TT34.SA,A1TT34,bdr,ALLSTATE COR,DRN,BRA1TTBDR003,2026-01-02,46.1,8419.12108108108,37,3,3,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,L2PL34.SA,L2PL34,bdr,LPL FINCL HD,DRN,BRL2PLBDR003,2026-01-02,109.46,8105.232264150944,53,2,250,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,A1JG34.SA,A1JG34,bdr,ARTHUR J GAL,DRN,BRA1JGBDR001,2026-01-02,692.25,8091.581176470589,17,2,8,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,SCHW34.SA,SCHW34,bdr,SCHWAB,DRN,BRSCHWBDR006,2026-01-02,68.7,8004.455636363637,55,2,501,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,A2MB34.SA,A2MB34,bdr,AMBARELLA IN,DRN,BRA2MBBDR004,2026-01-02,16.02,7970.772931034483,58,5,205,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,S1MF34.SA,S1MF34,bdr,SUMITOMO MIT,DRN,BRS1MFBDR007,2026-01-02,104.94,7962.069230769231,26,2,2,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,A1PA34.SA,A1PA34,bdr,APA CORP,DRN,BRA1PABDR001,2026-01-02,134.55,7820.35775,40,1,1,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,MOOO34.SA,MOOO34,bdr,ALTRIA GROUP,DRN ED,BRMOOOBDR007,2026-01-02,312.4,7751.159166666666,36,3,16,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,B1FC34.SA,B1FC34,bdr,BROWN FORMAN,DRN,BRB1FCBDR007,2026-01-02,142.74,7391.108125,16,1,25,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,DUKB34.SA,DUKB34,bdr,DUKE ENERGY,DRN,BRDUKBBDR008,2026-01-02,639.36,7352.081052631579,19,1,77,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,PSKY34.SA,PSKY34,bdr,PARA SKYDNC,DRN,BRPSKYBDR008,2026-01-02,70.65,7288.824418604651,43,3,122,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BILB34.SA,BILB34,bdr,BILBAOVIZ,DRN,BRBILBBDR005,2026-01-02,129.35,7269.693703703704,54,3,3,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,CNIC34.SA,CNIC34,bdr,CANAD NATION,DRN,BRCNICBDR007,2026-01-02,22.6,7171.02,50,8,35,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,F2VR34.SA,F2VR34,bdr,FIVERR INTL,DRN,BRF2VRBDR006,2026-01-02,5.34,7146.00027027027,37,5,22,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,N2TN34.SA,N2TN34,bdr,NUTANIX,DRN,BRN2TNBDR009,2026-01-02,68.64,6782.5921052631575,19,2,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,A1LG34.SA,A1LG34,bdr,ALIGN TECHNO,DRN,BRA1LGBDR007,2026-01-02,213.58,6748.99625,24,3,285,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BQQW39.SA,BQQW39,bdr,FT NASD100EQ,DRE,BRBQQWBDR003,2026-01-02,77.41,6710.175555555556,9,7,300,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,M2PR34.SA,M2PR34,bdr,MONOLI POWER,DRN ED,BRM2PRBDR009,2026-01-02,85.45,6591.9603508771925,57,2,58,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,A1PD34.SA,A1PD34,bdr,AIR PRODUCTS,DRN ED,BRA1PDBDR005,2026-01-02,336.58,6550.336428571428,14,5,10,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BIYG39.SA,BIYG39,bdr,USFINANCSERV,DRE,BRBIYGBDR007,2026-01-02,25.08,6520.063,10,1,18,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BEWL39.SA,BEWL39,bdr,MSCI SWITZER,DRE,BRBEWLBDR000,2026-01-02,65.52,6477.366,40,4,18,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,LOWC34.SA,LOWC34,bdr,LOWES COMPA,DRN,BRLOWCBDR007,2026-01-02,66.36,6290.2545,20,2,12,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,L1DO34.SA,L1DO34,bdr,LEIDOS HOLDI,DRN,BRL1DOBDR005,2026-01-02,96.9,6159.691666666667,6,1,50,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,N1VS34.SA,N1VS34,bdr,NOVARTIS AG,DRN,BRN1VSBDR006,2026-01-02,75.04,5998.6089361702125,47,5,306,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,P1SA34.SA,P1SA34,bdr,PUBLIC STORA,DRN,BRP1SABDR008,2026-01-02,281.3,5998.147666666667,30,1,3,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,S1WK34.SA,S1WK34,bdr,STANLEY BLAC,DRN,BRS1WKBDR006,2026-01-02,103.0,5853.247857142857,28,2,2,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,A1ES34.SA,A1ES34,bdr,AES CORP,DRN,BRA1ESBDR007,2026-01-02,77.59,5645.951515151515,33,1,2,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,VLOE34.SA,VLOE34,bdr,VALERO ENER,DRN,BRVLOEBDR005,2026-01-02,447.3,5556.947,10,1,2,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,KMIC34.SA,KMIC34,bdr,KINDER MORGA,DRN,BRKMICBDR002,2026-01-02,150.0,5334.532631578947,38,1,15,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,A2FY34.SA,A2FY34,bdr,AFYA LTD,DRN,BRA2FYBDR000,2026-01-02,42.0,5321.11675,40,2,2,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BQYL39.SA,BQYL39,bdr,GX NASDAQ100,DRE ED,BRBQYLBDR000,2026-01-02,31.96,5186.187288135593,59,17,478,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,ELCI34.SA,ELCI34,bdr,ESTEE LAUDER,DRN,BRELCIBDR007,2026-01-02,24.24,5074.6547272727275,55,2,43,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,B1SA34.SA,B1SA34,bdr,BANCO SANTAN,DRN,BRB1SABDR004,2026-01-02,80.0,4800.148039215686,51,7,27,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,E1DU34.SA,E1DU34,bdr,NEW ORIENTAL,DRN,BRE1DUBDR001,2026-01-02,21.06,4792.7922727272735,44,2,601,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,K1BF34.SA,K1BF34,bdr,KB FINANCIAL,DRN,BRK1BFBDR008,2026-01-02,116.8,4765.072894736842,38,3,10,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BIHI39.SA,BIHI39,bdr,USMEDICDEVIC,DRE,BRBIHIBDR008,2026-01-02,9.56,4606.071333333334,30,11,530,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,T2ND34.SA,T2ND34,bdr,TAND DIABETE,DRN,BRT2NDBDR007,2026-01-02,7.94,4586.58303030303,33,1,1,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,W1IX34.SA,W1IX34,bdr,WIX.COM LTD,DRN,BRW1IXBDR002,2026-01-02,18.7,4462.841333333333,60,3,145,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BHDV39.SA,BHDV39,bdr,BKR CORE HDV,DRE,BRBHDVBDR002,2026-01-02,66.2,4308.292222222222,18,1,1,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,A1GI34.SA,A1GI34,bdr,AGILENT TECH,DRN,BRA1GIBDR003,2026-01-02,371.12,4276.115294117648,17,1,4,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,B1DX34.SA,B1DX34,bdr,BECTON DICKI,DRN,BRB1DXBDR008,2026-01-02,211.27,4073.424166666667,12,2,15,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,INGG34.SA,INGG34,bdr,ING GROEP,DRN,BRINGGBDR009,2026-01-02,155.8,4034.1214545454545,55,1,2,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,S1RE34.SA,S1RE34,bdr,SEMPRA,DRN,BRS1REBDR009,2026-01-02,122.04,3964.90641509434,53,2,76,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,V1IP34.SA,V1IP34,bdr,VIPSHOP HOLD,DRN,BRV1IPBDR009,2026-01-02,49.25,3949.365,6,2,2,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,D1VN34.SA,D1VN34,bdr,DEVON ENERGY,DRN,BRD1VNBDR009,2026-01-02,208.0,3917.971944444444,36,4,26,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BICL39.SA,BICL39,bdr,BKR GL CLEAN,DRE,BRBICLBDR003,2026-01-02,46.4,3847.1088888888885,36,2,64,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,A1DM34.SA,A1DM34,bdr,ARCHER DANIE,DRN,BRA1DMBDR002,2026-01-02,318.44,3828.14275,40,2,86,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BPVE39.SA,BPVE39,bdr,GX INFRA DEV,DRE EDB,BRBPVEBDR003,2026-01-02,43.2,3819.933846153846,13,3,630,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,H1OG34.SA,H1OG34,bdr,HARLEY-DAVID,DRN,BRH1OGBDR004,2026-01-02,112.12,3763.7571875,32,6,32,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,R1YA34.SA,R1YA34,bdr,RYANAIR HOLD,DRN,BRR1YABDR004,2026-01-02,51.26,3504.3464285714285,14,1,3,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,B1AX34.SA,B1AX34,bdr,BAXTER INTER,DRN,BRB1AXBDR004,2026-01-02,53.05,3431.8661016949154,59,5,13,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,F1NI34.SA,F1NI34,bdr,FIDELITY NAT,DRN,BRF1NIBDR004,2026-01-02,22.22,3421.036486486487,37,4,18,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BIGF39.SA,BIGF39,bdr,GLOBAL INFRA,DRE,BRBIGFBDR006,2026-01-02,83.68,3269.4058823529413,17,5,182,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,D2PZ34.SA,D2PZ34,bdr,DOMINOSPIZZA,DRN,BRD2PZBDR003,2026-01-02,46.27,3209.83306122449,49,1,1,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BSRE39.SA,BSRE39,bdr,GX SUDIVREIT,DRE EDB,BRBSREBDR005,2026-01-02,39.96,3117.5730769230768,26,17,660,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,G1SK34.SA,G1SK34,bdr,GSK PLC,DRN,BRG1SKBDR008,2026-01-02,53.65,3044.3348484848484,33,2,19,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,T2RM34.SA,T2RM34,bdr,TRIMBLE INC,DRN,BRT2RMBDR009,2026-01-02,42.2,2998.5036,25,2,34,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,MDTC34.SA,MDTC34,bdr,MEDTRONIC,DRN ED,BRMDTCBDR004,2026-01-02,261.0,2994.630526315789,19,3,3,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,WABC34.SA,WABC34,bdr,WESTERN BCOR,DRN,BRWABCBDR007,2026-01-02,464.0,2961.8849999999998,2,2,10,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BXTC39.SA,BXTC39,bdr,EXPON TECHNL,DRE,BRBXTCBDR005,2026-01-02,63.48,2909.842,25,2,206,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,T1FX34.SA,T1FX34,bdr,TELEFLEX INC,DRN,BRT1FXBDR003,2026-01-02,67.98,2844.5277142857144,35,1,1,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BFNX39.SA,BFNX39,bdr,GX FINTECH,DRE ED,BRBFNXBDR001,2026-01-02,32.92,2658.44,6,1,3,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BGNO39.SA,BGNO39,bdr,GX GENOMBIOT,DRE EDB,BRBGNOBDR008,2026-01-02,41.68,2650.3592307692306,13,5,502,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,C2AC34.SA,C2AC34,bdr,CACI INTERNL,DRN,BRC2ACBDR005,2026-01-02,3.72,2640.4705555555556,54,4,75,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,A1GN34.SA,A1GN34,bdr,ALLEGION PLC,DRN,BRA1GNBDR003,2026-01-02,438.0,2634.27,1,6,6,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,COLD34.SA,COLD34,bdr,AMERICOLD RT,DRN ED,BRCOLDBDR007,2026-01-02,23.7,2467.922857142857,14,10,808,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,A1VB34.SA,A1VB34,bdr,AVALONBAY CO,DRN ED,BRA1VBBDR007,2026-01-02,243.5,2413.249024390244,41,3,20,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,A1TH34.SA,A1TH34,bdr,AUTOHOME INC,DRN ED,BRA1THBDR008,2026-01-02,12.4,2300.5396226415096,53,7,228,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,I1EX34.SA,I1EX34,bdr,IDEX CORP,DRN,BRI1EXBDR009,2026-01-02,48.8,2260.683148148148,54,4,51,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,V1RS34.SA,V1RS34,bdr,VERISK ANALY,DRN,BRV1RSBDR004,2026-01-02,16.21,2250.0618518518518,27,1,1,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,D2TC34.SA,D2TC34,bdr,DYNATRACE IN,DRN,BRD2TCBDR004,2026-01-02,28.86,2147.7310344827583,58,4,45,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,C1CI34.SA,C1CI34,bdr,CROWN CASTLE,DRN,BRC1CIBDR000,2026-01-02,120.72,2077.7654545454548,22,1,8,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
