decision_year,strategy,ticker,weight
2015,momentum_candidate,TGMA3,0.0022160881893198347
2015,momentum_candidate,TOTS3,0.0033773960881989915
2015,momentum_candidate,TPIS3,0.0009742376618385282
2015,momentum_candidate,TRIS3,0.0007610414299956254
2015,momentum_candidate,TXRX4,0.0011736513106267612
2015,momentum_candidate,UCAS3,5.773578540564086e-05
2015,momentum_candidate,UGPA3,0.0030070998041239728
2015,momentum_candidate,UNIP3,0.0013496732885736405
2015,momentum_candidate,UNIP5,0.0036574734884092094
2015,momentum_candidate,UNIP6,0.002584932514404511
2015,momentum_candidate,USIM3,0.0018016134271437666
2015,momentum_candidate,USIM5,1.684141139407675e-05
2015,momentum_candidate,USIM6,0.0003304485682830754
2015,momentum_candidate,VALE3,0.0006381347092091445
2015,momentum_candidate,VIVR3,1.0671922255681422e-05
2015,momentum_candidate,VIVT3,0.004817824245421283
2015,momentum_candidate,VLID3,0.0072950827014710016
2015,momentum_candidate,VSTE3,0.004585766055104865
2015,momentum_candidate,VULC3,4.344167241817368e-05
2015,momentum_candidate,WEGE3,0.00964940908543604
2015,momentum_candidate,WHRL3,0.0062748253831006705
2015,momentum_candidate,WHRL4,0.003766509025758264
2015,momentum_candidate,YDUQ3,0.004588922192378365
2015,mvo_same_universe,ABCB4,7.34018769624376e-12
2015,mvo_same_universe,ABEV3,6.518145332595344e-12
2015,mvo_same_universe,ADHM3,2.3489087648396035e-11
2015,mvo_same_universe,AFLT3,5.722818445784012e-12
2015,mvo_same_universe,AGRO3,8.384453419892857e-12
2015,mvo_same_universe,ALOS3,5.854396296393165e-12
2015,mvo_same_universe,ALPA3,3.9468538865008984e-12
2015,mvo_same_universe,ALPA4,3.3704431375165486e-12
2015,mvo_same_universe,AMAR3,4.417669984841501e-12
2015,mvo_same_universe,AMER3,0.01730504785586823
2015,mvo_same_universe,ANIM3,0.07604460573852587
2015,mvo_same_universe,AZEV3,8.2761785107095e-12
2015,mvo_same_universe,AZEV4,0.0027484253173580635
2015,mvo_same_universe,AZZA3,6.005409340208772e-12
2015,mvo_same_universe,B3SA3,5.490441921758579e-12
2015,mvo_same_universe,BALM4,2.5028160726498826e-11
2015,mvo_same_universe,BAUH4,8.688228770685635e-12
2015,mvo_same_universe,BBAS3,5.382715030791709e-12
2015,mvo_same_universe,BBDC3,6.732105942650331e-12
2015,mvo_same_universe,BBDC4,8.85495464123264e-12
2015,mvo_same_universe,BBSE3,1.3798573124445713e-11
2015,mvo_same_universe,BEEF3,5.035306869744938e-12
2015,mvo_same_universe,BEES3,5.714754664205037e-12
2015,mvo_same_universe,BEES4,8.743860388855778e-12
2015,mvo_same_universe,BGIP3,4.671666133104152e-12
2015,mvo_same_universe,BGIP4,5.090383909292282e-12
2015,mvo_same_universe,BHIA3,3.069776729359833e-11
2015,mvo_same_universe,BIED3,1.5406685356768563e-11
2015,mvo_same_universe,BIOM3,5.463793738369237e-12
2015,mvo_same_universe,BMEB3,3.657926956664005e-12
2015,mvo_same_universe,BMEB4,3.557651086464776e-12
2015,mvo_same_universe,BMIN3,7.293314675678616e-12
2015,mvo_same_universe,BMIN4,6.818335906574917e-12
2015,mvo_same_universe,BMKS3,5.880970559836195e-12
2015,mvo_same_universe,BNBR3,6.694635611706027e-12
2015,mvo_same_universe,BOBR4,2.7798337876314208e-12
2015,mvo_same_universe,BPHA3,2.772532537743945e-12
2015,mvo_same_universe,BRAP3,4.330587456818163e-12
2015,mvo_same_universe,BRAP4,4.04213428391425e-12
2015,mvo_same_universe,BRKM3,4.33290223311362e-12
2015,mvo_same_universe,BRKM6,8.26247817840276e-12
2015,mvo_same_universe,BRPR3,3.602793864111196e-12
2015,mvo_same_universe,BRSR3,7.746810623171443e-12
2015,mvo_same_universe,BRSR5,5.910557316190169e-12
