decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2013-01-02,WHRL4.SA,WHRL4,equity,WHIRLPOOL,PN,BRWHRLACNPR2,2013-01-02,3.32,127152.60344827586,58,38,62000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SNSY5.SA,SNSY5,equity,SANSUY,PNA,BRSNSYACNPA5,2013-01-02,2.66,122625.73333333334,60,44,127000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,EALT4.SA,EALT4,equity,ACO ALTONA,PN,BREALTACNPR1,2013-01-02,28.0,119417.57142857143,56,15,7100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BMEB4.SA,BMEB4,equity,MERC BRASIL,PN,BRBMEBACNPR5,2013-01-02,11.25,118266.77777777778,45,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BEES3.SA,BEES3,equity,BANESTES,ON  EJ,BRBEESACNOR9,2013-01-02,0.52,117629.68333333333,60,24,132100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SANB4.SA,SANB4,equity,SANTANDER BR,PN  EDJ N2,BRSANBACNPR5,2013-01-02,0.14,115321.86666666667,60,64,288800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BRKM3.SA,BRKM3,equity,BRASKEM,ON      N1,BRBRKMACNOR1,2013-01-02,10.37,108803.4827586207,58,13,7400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,JBDU4.SA,JBDU4,equity,J B DUARTE,PN,BRJBDUACNPR3,2013-01-02,0.02,107276.5,60,13,902000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SANB3.SA,SANB3,equity,SANTANDER BR,ON  EDJ N2,BRSANBACNOR8,2013-01-02,0.15,106582.43333333333,60,15,324200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TIBR5.SA,TIBR5,equity,MILLENNIUM,PNA,BRTIBRACNPA3,2013-01-02,0.28,104309.52380952382,42,3,400000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BDLL4.SA,BDLL4,equity,BARDELLA,PN,BRBDLLACNPR8,2013-01-02,68.0,97111.11627906977,43,3,500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SHUL4.SA,SHUL4,equity,SCHULZ,PN,BRSHULACNPR4,2013-01-02,7.6,94442.3448275862,58,16,4300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SFSA4.SA,SFSA4,equity,SOFISA,PN      N2,BRSFSAACNPR5,2013-01-02,3.93,81559.19607843137,51,6,3000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AELP3.SA,AELP3,equity,AES ELPA,ON,BRAELPACNOR2,2013-01-02,14.7,79482.1320754717,53,23,4600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TIBR6.SA,TIBR6,equity,MILLENNIUM,PNB,BRTIBRACNPB1,2013-01-02,0.27,79270.27027027027,37,2,200000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,LUXM4.SA,LUXM4,equity,TREVISA,PN,BRLUXMACNPR4,2013-01-02,40.99,77725.42857142857,7,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CESP3.SA,CESP3,equity,CESP,ON      N1,BRCESPACNOR3,2013-01-02,15.91,77510.37288135593,59,22,5400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,EBTP4.SA,EBTP4,equity,EMBRATEL PAR,PN *,BREBTPACNPR0,2013-01-02,12.49,75412.97297297297,37,2,200000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,JBDU3.SA,JBDU3,equity,J B DUARTE,ON,BRJBDUACNOR6,2013-01-02,0.02,73449.15254237287,59,37,2669000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BTTL4.SA,BTTL4,equity,BATTISTELLA,PN,BRBTTLACNPR7,2013-01-02,1.11,72191.1052631579,57,25,83900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,IMBI4.SA,IMBI4,equity,DOC IMBITUBA,PN,BRIMBIACNPR1,2013-01-02,0.98,69773.22033898305,59,15,32000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BMTO4.SA,BMTO4,equity,BRASMOTOR,PN,BRBMTOACNPR6,2013-01-02,0.77,58103.818181818184,55,2,2000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CRIV3.SA,CRIV3,equity,ALFA FINANC,ON,BRCRIVACNOR4,2013-01-02,4.86,53625.89473684211,19,6,6300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CRDE3.SA,CRDE3,equity,CR2,ON      NM,BRCRDEACNOR1,2013-01-02,4.7,53506.186440677964,59,6,30100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,INEP3.SA,INEP3,equity,INEPAR,ON      N1,BRINEPACNOR1,2013-01-02,1.42,53084.457627118645,59,20,12900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BOBR4.SA,BOBR4,equity,BOMBRIL,PN,BRBOBRACNPR3,2013-01-02,7.95,52539.31707317073,41,3,300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CEBR6.SA,CEBR6,equity,CEB,PNB,BRCEBRACNPB6,2013-01-02,16.0,51883.64705882353,17,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CEPE5.SA,CEPE5,equity,CELPE,PNA,BRCEPEACNPA6,2013-01-02,21.0,51529.0,10,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BAZA3.SA,BAZA3,equity,AMAZONIA,ON,BRBAZAACNOR0,2013-01-02,0.36,51089.47368421053,57,7,71000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BGIP4.SA,BGIP4,equity,BANESE,PN,BRBGIPACNPR8,2013-01-02,52.9,50065.13333333333,30,9,1000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HAGA4.SA,HAGA4,equity,HAGA S/A,PN,BRHAGAACNPR4,2013-01-02,1.81,47745.13559322034,59,17,5900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PNVL4.SA,PNVL4,equity,DIMED,PN  EJ,BRPNVLACNPR6,2013-01-02,164.0,45645.0,29,5,500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MNPR3.SA,MNPR3,equity,MINUPAR,ON,BRMNPRACNOR5,2013-01-02,0.11,43814.25862068965,58,25,409400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,LIPR3.SA,LIPR3,equity,ELETROPAR,ON,BRLIPRACNOR7,2013-01-02,49.4,40673.166666666664,12,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CGRA3.SA,CGRA3,equity,GRAZZIOTIN,ON  EJ,BRCGRAACNOR2,2013-01-02,16.11,39065.12903225807,31,1,1300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,DOHL4.SA,DOHL4,equity,DOHLER,PN  EJ,BRDOHLACNPR9,2013-01-02,3.4,38681.71875,32,8,4900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RNAR3.SA,RNAR3,equity,RENAR,ON      NM,BRRNARACNOR6,2013-01-02,0.16,35615.05,60,18,211200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PTPA4.SA,PTPA4,equity,PETROPAR,PN,BRPTPAACNPR8,2013-01-02,42.01,32869.35,20,5,1000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,WHRL3.SA,WHRL3,equity,WHIRLPOOL,ON,BRWHRLACNOR5,2013-01-02,3.17,32325.76923076923,52,2,2000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TEKA4.SA,TEKA4,equity,TEKA,PN,BRTEKAACNPR3,2013-01-02,0.55,30829.92156862745,51,16,16600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CEBR5.SA,CEBR5,equity,CEB,PNA,BRCEBRACNPA8,2013-01-02,27.99,30236.083333333332,12,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FJTA3.SA,FJTA3,equity,FORJA TAURUS,ON      N2,BRFJTAACNOR5,2013-01-02,2.81,29497.137931034482,58,33,23800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CCHI3.SA,CCHI3,equity,CHIARELLI,ON,BRCCHIACNOR5,2013-01-02,0.11,28909.615384615383,52,4,140000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,REDE4.SA,REDE4,equity,REDE ENERGIA,PN,BRREDEACNPR4,2013-01-02,3.4,27446.657142857144,35,7,1000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HAGA3.SA,HAGA3,equity,HAGA S/A,ON,BRHAGAACNOR7,2013-01-02,1.8,25461.6875,16,2,2000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TRPL3.SA,TRPL3,equity,TRAN PAULIST,ON      N1,BRTRPLACNOR4,2013-01-02,44.0,25009.0,18,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RDTR3.SA,RDTR3,equity,REDENTOR,ON      NM,BRRDTRACNOR7,2013-01-02,7.68,22377.615384615383,13,1,1700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MTIG4.SA,MTIG4,equity,METAL IGUACU,PN,BRMTIGACNPR7,2013-01-02,0.12,22337.0,60,4,11300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BRIV3.SA,BRIV3,equity,ALFA INVEST,ON,BRBRIVACNOR6,2013-01-02,5.51,21535.0,24,15,22000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GEPA4.SA,GEPA4,equity,GER PARANAP,PN  EJ,BRGEPAACNPR9,2013-01-02,68.37,20355.46153846154,13,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RSIP3.SA,RSIP3,equity,RASIP AGRO,ON,BRRSIPACNOR2,2013-01-02,0.4,20042.529411764706,34,1,9900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SGAS4.SA,SGAS4,equity,WLM IND COM,PN,BRSGASACNPR3,2013-01-02,81.49,19923.47619047619,21,2,1100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BNBR4.SA,BNBR4,equity,NORD BRASIL,PN,BRBNBRACNPR5,2013-01-02,19.01,17793.53846153846,26,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MEND6.SA,MEND6,equity,MENDES JR,PNB,BRMENDACNPB0,2013-01-02,26.51,17786.4375,16,5,600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RCSL4.SA,RCSL4,equity,RECRUSUL,PN,BRRCSLACNPR1,2013-01-02,0.05,17531.966666666667,60,29,846800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,JBDU10.SA,JBDU10,equity,J B DUARTE,PN  REC,BRJBDUR11PR7,2013-01-02,0.03,17082.25,40,5,591000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RHDS3.SA,RHDS3,equity,M G POLIEST,ON,BRRHDSACNOR0,2013-01-02,0.08,17047.14285714286,42,3,25000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SPRI3.SA,SPRI3,equity,SPRINGER,ON,BRSPRIACNOR2,2013-01-02,0.46,16946.296296296296,54,38,102900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ECPR4.SA,ECPR4,equity,ENCORPAR,PN,BRECPRACNPR2,2013-01-02,33.5,16866.176470588234,17,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SULT4.SA,SULT4,equity,SULTEPA,PN,BRSULTACNPR9,2013-01-02,2.56,15950.184210526315,38,4,800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HOOT4.SA,HOOT4,equity,HOTEIS OTHON,PN,BRHOOTACNPR9,2013-01-02,0.58,14986.964285714286,56,9,34000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CTKA4.SA,CTKA4,equity,KARSTEN,PN,BRCTKAACNPR7,2013-01-02,1.7,14662.0,40,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BNBR3.SA,BNBR3,equity,NORD BRASIL,ON,BRBNBRACNOR8,2013-01-02,19.4,14310.555555555555,9,2,300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TOYB4.SA,TOYB4,equity,TECTOY,PN *,BRTOYBACNPR1,2013-01-02,0.03,13845.783333333333,60,23,1286400000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MGEL4.SA,MGEL4,equity,MANGELS INDL,PN      N1,BRMGELACNPR3,2013-01-02,2.95,13401.866666666667,45,8,2500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CMGR4.SA,CMGR4,equity,CEMAT,PN,BRCMGRACNPR4,2013-01-02,4.26,13030.1875,16,2,1100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TOYB3.SA,TOYB3,equity,TECTOY,ON *,BRTOYBACNOR4,2013-01-02,0.03,12618.133333333333,60,1754,5819600000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SNSY3.SA,SNSY3,equity,SANSUY,ON,BRSNSYACNOR2,2013-01-02,5.0,12461.57142857143,14,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CTSA3.SA,CTSA3,equity,SANTANENSE,ON  ED,BRCTSAACNOR3,2013-01-02,4.75,12059.057142857142,35,7,1100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,DUQE4.SA,DUQE4,equity,MET DUQUE,PN,BRDUQEACNPR2,2013-01-02,14.74,11876.611111111111,18,6,800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CAMB4.SA,CAMB4,equity,CAMBUCI,PN,BRCAMBACNPR1,2013-01-02,1.95,11595.884615384615,52,15,2600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,LUXM3.SA,LUXM3,equity,TREVISA,ON,BRLUXMACNOR7,2013-01-02,48.0,11550.0,3,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CTSA4.SA,CTSA4,equity,SANTANENSE,PN  ED,BRCTSAACNPR0,2013-01-02,4.65,10926.655172413793,29,4,1200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HBTS5.SA,HBTS5,equity,HABITASUL,PNA,BRHBTSACNPA3,2013-01-02,8.59,10796.421052631578,38,3,300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ESTR4.SA,ESTR4,equity,ESTRELA,PN,BRESTRACNPR0,2013-01-02,0.48,10646.232142857143,56,7,3900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RANI3.SA,RANI3,equity,CELUL IRANI,ON,BRRANIACNOR5,2013-01-02,1.55,10089.275,40,2,8000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,VIGR3.SA,VIGR3,equity,VIGOR FOOD,ON      NM,BRVIGRACNOR5,2013-01-02,5.85,9849.6,60,8,1600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CMGR3.SA,CMGR3,equity,CEMAT,ON,BRCMGRACNOR7,2013-01-02,7.85,9546.357142857143,14,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,KLBN3.SA,KLBN3,equity,KLABIN S/A,ON      N1,BRKLBNACNOR2,2013-01-02,12.45,9535.842105263158,19,1,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AFLT3.SA,AFLT3,equity,AFLUENTE T,ON,BRAFLTACNOR1,2013-01-02,3.11,9047.466666666667,15,5,6300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CEDO4.SA,CEDO4,equity,CEDRO,PN      N1,BRCEDOACNPR5,2013-01-02,8.12,8783.322580645161,31,16,3000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RSUL4.SA,RSUL4,equity,RIOSULENSE,PN,BRRSULACNPR3,2013-01-02,42.82,8556.5,2,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TCNO3.SA,TCNO3,equity,TECNOSOLO,ON,BRTCNOACNOR5,2013-01-02,0.13,8038.672413793103,58,3,7100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,JBDU9.SA,JBDU9,equity,J B DUARTE,ON  REC,BRJBDUR11OR0,2013-01-02,0.03,7954.090909090909,22,18,1393000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ELEK4.SA,ELEK4,equity,ELEKEIROZ,PN,BRELEKACNPR2,2013-01-02,8.4,7059.611111111111,18,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PTNT4.SA,PTNT4,equity,PETTENATI,PN,BRPTNTACNPR3,2013-01-02,1.01,6755.030303030303,33,2,12300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SPRI5.SA,SPRI5,equity,SPRINGER,PNA,BRSPRIACNPA5,2013-01-02,0.5,6730.666666666667,36,10,8100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,NETC3.SA,NETC3,equity,NET,ON      N2,BRNETCACNOR6,2013-01-02,26.81,6702.75,4,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,LIXC4.SA,LIXC4,equity,LIX DA CUNHA,PN,BRLIXCACNPR0,2013-01-02,0.82,6517.3,30,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CCHI4.SA,CCHI4,equity,CHIARELLI,PN,BRCCHIACNPR2,2013-01-02,0.07,5990.909090909091,33,2,60000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FTRX4.SA,FTRX4,equity,FAB C RENAUX,PN,BRFTRXACNPR7,2013-01-02,0.22,5832.894736842105,38,2,3000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CTNM3.SA,CTNM3,equity,COTEMINAS,ON,BRCTNMACNOR9,2013-01-02,3.78,5789.6875,16,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BMKS3.SA,BMKS3,equity,BIC MONARK,ON,BRBMKSACNOR9,2013-01-02,389.34,5536.401666666667,42,2,2,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BAUH4.SA,BAUH4,equity,EXCELSIOR,PN,BRBAUHACNPR3,2013-01-02,4.65,5240.227272727273,22,3,5800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,EEEL3.SA,EEEL3,equity,CEEE-GT,ON      N1,BREEELACNOR8,2013-01-02,2.11,5165.777777777777,27,8,2500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RCSL3.SA,RCSL3,equity,RECRUSUL,ON,BRRCSLACNOR4,2013-01-02,0.08,4800.586206896552,58,11,9000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TEKA3.SA,TEKA3,equity,TEKA,ON,BRTEKAACNOR6,2013-01-02,0.69,4535.833333333333,18,6,4800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PATI3.SA,PATI3,equity,PANATLANTICA,ON,BRPATIACNOR6,2013-01-02,15.05,4019.5,4,3,400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,INET3.SA,INET3,equity,INEPAR TEL,ON,BRINETACNOR3,2013-01-02,0.07,3935.6428571428573,56,8,143000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BMIN4.SA,BMIN4,equity,MERC INVEST,PN,BRBMINACNPR1,2013-01-02,0.29,3461.9148936170213,47,3,4000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HETA4.SA,HETA4,equity,HERCULES,PN,BRHETAACNPR9,2013-01-02,0.17,3345.0,30,1,1000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,EKTR4.SA,EKTR4,equity,ELEKTRO,PN,BREKTRACNPR7,2013-01-02,25.99,3286.75,4,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,NUTR3M.SA,NUTR3M,equity,NUTRIPLANT,ON      MA,BRNUTRACNOR0,2013-01-02,3.0,3182.6315789473683,38,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CBEE3.SA,CBEE3,equity,AMPLA ENERG,ON *,BRCBEEACNOR3,2013-01-02,1.23,3118.344827586207,29,1,400000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,LIXC3.SA,LIXC3,equity,LIX DA CUNHA,ON,BRLIXCACNOR3,2013-01-02,1.19,3042.3333333333335,12,1,5000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PATI4.SA,PATI4,equity,PANATLANTICA,PN,BRPATIACNPR3,2013-01-02,15.5,2996.0,5,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,VINE5.SA,VINE5,equity,VICUNHA TEXT,PNA,BRVINEACNPA2,2013-01-02,11.97,2657.5714285714284,7,2,200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AZEV4.SA,AZEV4,equity,AZEVEDO,PN,BRAZEVACNPR7,2013-01-02,2.0,2640.6,25,3,300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ELEK3.SA,ELEK3,equity,ELEKEIROZ,ON,BRELEKACNOR5,2013-01-02,7.0,2624.3076923076924,13,4,400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PMET6.SA,PMET6,equity,PRO METALURG,PNB*,BRPMETACNPB1,2013-01-02,0.15,2586.04,25,1,200000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TCNO4.SA,TCNO4,equity,TECNOSOLO,PN,BRTCNOACNPR2,2013-01-02,0.13,2524.0877192982457,57,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,UNIP5.SA,UNIP5,equity,UNIPAR,PNA,BRUNIPACNPA0,2013-01-02,0.65,2347.25,12,10,10900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,EKTR3.SA,EKTR3,equity,ELEKTRO,ON,BREKTRACNOR0,2013-01-02,23.0,2150.5,2,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GTDP3B.SA,GTDP3B,equity,GTD PART,ON  EJ  MB,BRGTDPACNOR4,2013-01-02,0.25,2025.5172413793102,29,2,500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SPRI6.SA,SPRI6,equity,SPRINGER,PNB,BRSPRIACNPB3,2013-01-02,0.44,1505.4615384615386,26,11,7700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FRAS3.SA,FRAS3,equity,FRAS-LE,ON  EJ  N1,BRFRASACNOR0,2013-01-02,6.31,1341.25,4,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AORE3.SA,AORE3,equity,ALL ORE,ON,BRAOREACNOR2,2013-01-02,4.4,887.3,10,3,300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GTDP4B.SA,GTDP4B,equity,GTD PART,PN  EJ  MB,BRGTDPACNPR1,2013-01-02,0.24,539.6551724137931,29,4,1000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BOVA11.SA,BOVA11,etf,ISHARES BOVA,CI,BRBOVACTF003,2013-01-02,61.27,98055171.88833334,60,3869,3128520,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PIBB11.SA,PIBB11,etf,IT NOW PIBB,CI,BRPIBBCTF005,2013-01-02,93.69,3706869.1083333334,60,140,13150,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SMAL11.SA,SMAL11,etf,ISHARES SMAL,CI,BRSMALCTF002,2013-01-02,76.59,3120121.1866666665,60,25,105350,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ECOO11.SA,ECOO11,etf,ISHARES ECOO,CI,BRECOOCTF008,2013-01-02,57.61,1241177.8016666665,60,98,121940,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,XBOV11.SA,XBOV11,etf,CAIXAETFXBOV,CI,BRXBOVCTF005,2013-01-02,62.5,1175865.8580645162,31,4,50,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GOVE11.SA,GOVE11,etf,IT NOW IGCT,CI,BRGOVECTF004,2013-01-02,22.05,1122076.774137931,58,931,9400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
