decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2020-01-02,FSPE11.SA,FSPE11,etf,FISET PESCA,CI,BRFSPECTF017,2020-01-02,0.35,7471.739130434783,46,7,7000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,XPML11.SA,XPML11,fii,FII XP MALLS,CI,BRXPMLCTF000,2020-01-02,138.77,14873970.580333333,60,8747,147571,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,XPLG11.SA,XPLG11,fii,FII XP LOG,CI  ER,BRXPLGCTF002,2020-01-02,150.35,13193128.1395,60,7085,92466,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,KNRI11.SA,KNRI11,fii,FII KINEA,CI  ER,BRKNRICTF007,2020-01-02,199.6,9754185.779000001,60,4428,68793,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,KNCR11.SA,KNCR11,fii,FII KINEA RI,CI  ER,BRKNCRCTF000,2020-01-02,106.0,8215949.014166667,60,11113,77912,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HGRE11.SA,HGRE11,fii,FII HG REAL,CI  ER,BRHGRECTF006,2020-01-02,203.0,8191934.83,60,8385,71433,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BRCR11.SA,BRCR11,fii,FII BC FUND,CI,BRBRCRCTF000,2020-01-02,118.93,7917940.354166667,60,3303,42812,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BRCO11.SA,BRCO11,fii,FII BRESCO,CI,BRBRCOCTF007,2020-01-02,139.0,7687852.428235294,17,573,24413,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CPFF11.SA,CPFF11,fii,FII CAP REIT,CI,BRCPFFCTF000,2020-01-02,108.85,7368036.66,1,2304,68616,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HGBS11.SA,HGBS11,fii,FII HEDGEBS,CI  ER,BRHGBSCTF000,2020-01-02,301.0,7234117.7091666665,60,1957,24395,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,XPPR11.SA,XPPR11,fii,FII XP PROP,CI  ER,BRXPPRCTF000,2020-01-02,120.6,7149552.614666667,15,1093,41197,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VISC11.SA,VISC11,fii,FII VINCI SC,CI  ER,BRVISCCTF005,2020-01-02,143.1,6708994.3925,60,6357,58422,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HGLG11.SA,HGLG11,fii,FII CSHG LOG,CI  ER,BRHGLGCTF004,2020-01-02,212.0,6690413.188833333,60,3644,40225,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,JSRE11.SA,JSRE11,fii,FII JS REAL,CI  ERS,BRJSRECTF007,2020-01-02,121.15,6585576.844333334,60,4587,122639,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BCFF11.SA,BCFF11,fii,FII BC FFII,CI,BRBCFFCTF000,2020-01-02,110.55,6034485.077166666,60,4954,58631,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HSML11.SA,HSML11,fii,FII HSI MALL,CI  ER,BRHSMLCTF007,2020-01-02,123.6,5885122.670333334,60,11302,276973,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HGCR11.SA,HGCR11,fii,FII CSHG CRI,CI  ER,BRHGCRCTF000,2020-01-02,128.78,5718557.548666667,60,2512,42596,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MCCI11.SA,MCCI11,fii,FII MAUA,CI,BRMCCICTF008,2020-01-02,109.71,5540267.305714286,14,110,9912,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MALL11.SA,MALL11,fii,FII MALLS BP,CI  ER,BRMALLCTF007,2020-01-02,127.9,5423050.698833333,60,6528,87218,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VINO11.SA,VINO11,fii,FII VINC COR,CI  ER,BRVINOCTF001,2020-01-02,72.37,4778371.376363636,22,1320,71025,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SDIL11.SA,SDIL11,fii,FII SDI LOG,CI  ER,BRSDILCTF004,2020-01-02,149.3,4625600.856166666,60,6300,61047,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MGFF11.SA,MGFF11,fii,FII MOGNO,CI,BRMGFFCTF008,2020-01-02,130.6,4239341.8565,60,2555,33601,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GGRC11.SA,GGRC11,fii,FII GGRCOVEP,CI,BRGGRCCTF002,2020-01-02,150.8,4136141.7306666668,60,1355,23221,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BBPO11.SA,BBPO11,fii,FII BB PRGII,CI  ER,BRBBPOCTF003,2020-01-02,170.3,3963685.2418333334,60,1516,33182,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TBOF11.SA,TBOF11,fii,FII TBOFFICE,CI  ER,BRTBOFCTF006,2020-01-02,101.2,3960460.896666667,60,1525,85589,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,QAGR11.SA,QAGR11,fii,FII QUASAR A,CI,BRQAGRCTF005,2020-01-02,118.65,3868435.6371875,32,1141,27159,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,LGCP11.SA,LGCP11,fii,FII LGCP INT,CI  ER,BRLGCPCTF006,2020-01-02,118.53,3702597.856,5,1200,26675,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VILG11.SA,VILG11,fii,FII VINCILOG,CI  ER,BRVILGCTF001,2020-01-02,149.0,3677730.9949999996,60,3127,36911,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RBRF11.SA,RBRF11,fii,FII RBRALPHA,CI,BRRBRFCTF003,2020-01-02,135.47,3637638.3946666666,60,3307,34017,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HFOF11.SA,HFOF11,fii,FII HTOPFOF3,CI  ER,BRHFOFCTF002,2020-01-02,126.15,3601915.366,60,1974,32453,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,KNIP11.SA,KNIP11,fii,FII KINEA IP,CI  ER,BRKNIPCTF001,2020-01-02,117.02,3383795.0045000003,60,11557,51397,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FTCE11B.SA,FTCE11B,fii,FII OPPORTUN,CI      MB,BRFTCECTF005,2020-01-02,3000.01,3372011.24,1,2,1124,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,LUGG11.SA,LUGG11,fii,FII LUGGO,CI  ER,BRLUGGCTF007,2020-01-02,126.0,3302688.1,2,1974,23743,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,LVBI11.SA,LVBI11,fii,FII VBI LOG,CI  ER,BRLVBICTF002,2020-01-02,136.78,3090854.8581666667,60,1016,34639,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,IRDM11.SA,IRDM11,fii,FII IRIDIUM,CI,BRIRDMCTF004,2020-01-02,141.7,3024562.257333333,60,1770,25089,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MXRF11.SA,MXRF11,fii,FII MAXI REN,CI  ER,BRMXRFCTF008,2020-01-02,14.12,2887898.3555,60,5459,389721,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HGRU11.SA,HGRU11,fii,FII CSHG URB,CI  ER,BRHGRUCTF002,2020-01-02,132.97,2873343.674333333,60,14844,263667,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GTWR11.SA,GTWR11,fii,FII G TOWERS,CI  ER,BRGTWRCTF003,2020-01-02,118.99,2858305.1883333335,60,538,38948,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,XPIN11.SA,XPIN11,fii,FII XP INDL,CI  ER,BRXPINCTF004,2020-01-02,193.0,2508336.0115,60,4223,30772,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RBRR11.SA,RBRR11,fii,FII RBRHGRAD,CI,BRRBRRCTF008,2020-01-02,112.1,2411458.7224999997,60,1242,20792,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RCRB11.SA,RCRB11,fii,FII RIOB RC,CI,BRRCRBCTF000,2020-01-02,266.0,2409327.8372222222,36,4601,25212,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VGIR11.SA,VGIR11,fii,FII VALREIII,CI,BRVGIRCTF008,2020-01-02,124.1,2234531.5571666667,60,4537,43303,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VRTA11.SA,VRTA11,fii,FII FATOR VE,CI  ER,BRVRTACTF008,2020-01-02,144.3,2224612.126333333,60,1095,17362,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,UBSR11.SA,UBSR11,fii,FII UBS (BR),CI,BRUBSRCTF000,2020-01-02,109.85,2201143.0593333333,60,1398,33234,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PATC11.SA,PATC11,fii,FII PATRIA,CI  ER,BRPATCCTF002,2020-01-02,157.79,2183935.204,60,4766,31474,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FVPQ11.SA,FVPQ11,fii,FII V PARQUE,CI  ER,BRFVPQCTF015,2020-01-02,221.45,1957852.9863333334,60,130,2933,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TGAR11.SA,TGAR11,fii,FII TG ATIVO,CI  ER,BRTGARCTF009,2020-01-02,139.41,1704646.0133333332,60,799,19848,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SAAG11.SA,SAAG11,fii,FII SANT AGE,CI  ER,BRSAAGCTF007,2020-01-02,141.5,1669900.4853333335,60,662,13094,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BARI11.SA,BARI11,fii,FII BARIGUI,CI  ER,BRBARICTF003,2020-01-02,109.75,1642521.4840000002,60,538,18075,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HABT11.SA,HABT11,fii,FII HABIT II,CI  ER,BRHABTCTF001,2020-01-02,122.95,1501947.4715000002,60,558,9517,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SDIP11.SA,SDIP11,fii,FII SDI PROP,CI  ER,BRSDIPCTF005,2020-01-02,111.44,1427989.6473333335,60,368,14324,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,XPCI11.SA,XPCI11,fii,FII XP CRED,CI  ERS,BRXPCICTF007,2020-01-02,103.7,1419868.9722222222,9,394,33682,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ALZR11.SA,ALZR11,fii,FII ALIANZA,CI,BRALZRCTF006,2020-01-02,144.65,1419029.9961666665,60,1273,13361,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BCRI11.SA,BCRI11,fii,FII BEES CRI,CI  ER,BRBCRICTF009,2020-01-02,126.19,1240612.2288333334,60,455,6151,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CPTS11B.SA,CPTS11B,fii,FII CAPI SEC,CI  ER  MB,BRCPTSCTF004,2020-01-02,118.69,1160990.5973333335,60,4160,26977,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,XPCM11.SA,XPCM11,fii,FII XP MACAE,CI  ER,BRXPCMCTF009,2020-01-02,74.7,1085816.231,60,864,15956,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BTCR11.SA,BTCR11,fii,FII BTG CRI,CI,BRBTCRCTF006,2020-01-02,105.51,1061336.0351666666,60,411,10996,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MFII11.SA,MFII11,fii,FII MERITO I,CI  ER,BRMFIICTF008,2020-01-02,131.55,994512.4558333333,60,499,8271,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,OUJP11.SA,OUJP11,fii,FII OURI JPP,CI  ER,BROUJPCTF006,2020-01-02,118.95,981530.3215,60,551,4748,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SPTW11.SA,SPTW11,fii,FII SP DOWNT,CI  ERA,BRSPTWCTF002,2020-01-02,115.26,941126.407,60,1053,17412,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ONEF11.SA,ONEF11,fii,FII THE ONE,CI,BRONEFCTF003,2020-01-02,172.4,904808.4483333334,60,3127,22232,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RBIV11.SA,RBIV11,fii,FII RBCRI IV,CI  ER,BRRBIVCTF009,2020-01-02,100.35,889380.1066666666,3,79,9222,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RECT11.SA,RECT11,fii,FII UBSOFFIC,CI,BRRECTCTF000,2020-01-02,119.9,853557.4176666667,60,250,6959,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FIGS11.SA,FIGS11,fii,FII GEN SHOP,CI  ER,BRFIGSCTF009,2020-01-02,89.0,802590.6348333334,60,750,16497,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CBOP11.SA,CBOP11,fii,FII C BRANCO,CI  ER,BRCBOPCTF001,2020-01-02,96.2,765601.9128333332,60,56,939,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FLMA11.SA,FLMA11,fii,FII S F LIMA,CI,BRFLMACTF009,2020-01-02,4.92,762453.9321666666,60,2233,75039,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RBVA11.SA,RBVA11,fii,FII RIOB VA,CI  ER,BRRBVACTF006,2020-01-02,169.89,748484.0553333333,60,330,8132,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HGFF11.SA,HGFF11,fii,FII CSHG FOF,CI  ER,BRHGFFCTF008,2020-01-02,117.0,747363.8491666667,60,582,6947,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RBRP11.SA,RBRP11,fii,FII RBR PROP,CI,BRRBRPCTF002,2020-01-02,101.1,720738.1128125,32,395,4034,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BBFI11B.SA,BBFI11B,fii,FII BB PROGR,CI  ER  MB,BRBBFICTF006,2020-01-02,3040.0,692471.963,60,119,309,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HGPO11.SA,HGPO11,fii,FII CSHGPRIM,CI  ER,BRHGPOCTF009,2020-01-02,219.5,690463.3498333334,60,126,1300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,KFOF11.SA,KFOF11,fii,FII KINEAFOF,CI  ER,BRKFOFCTF006,2020-01-02,151.61,686102.2635,60,111,5116,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VTLT11.SA,VTLT11,fii,FII VOT LOG,CI  ER,BRVTLTCTF001,2020-01-02,122.5,652812.5131666666,60,49,4383,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CARE11.SA,CARE11,fii,FII DEA CARE,CI,BRCARECTF000,2020-01-02,1.28,647067.7163333333,60,703,256896,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BICR11.SA,BICR11,fii,FII INTER,CI  ER,BRBICRCTF009,2020-01-02,114.0,583117.5900000001,4,338,4968,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,THRA11.SA,THRA11,fii,FII BM THERA,CI,BRTHRACTF007,2020-01-02,152.46,581540.4908333333,60,114,1480,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BPFF11.SA,BPFF11,fii,FII ABSOLUTO,CI  ER,BRBPFFCTF002,2020-01-02,126.8,565033.7448333333,60,200,6726,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VSHO11.SA,VSHO11,fii,FII VOT SHOP,CI  ER,BRVSHOCTF002,2020-01-02,121.79,563390.8984999999,60,80,1418,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FIIB11.SA,FIIB11,fii,FII INDL BR,CI  ER,BRFIIBCTF001,2020-01-02,583.39,551301.0938333333,60,267,1324,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RNGO11.SA,RNGO11,fii,FII RIONEGRO,CI  ER,BRRNGOCTF003,2020-01-02,105.0,545727.7440000001,60,413,4832,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BTLG11.SA,BTLG11,fii,FII BTLG,CI,BRBTLGCTF000,2020-01-02,121.9,507603.18549999996,20,371,4220,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HCTR11.SA,HCTR11,fii,FII HECTARE,CI,BRHCTRCTF003,2020-01-02,135.0,503006.4184745763,59,458,6884,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FVBI11.SA,FVBI11,fii,FII VBI 4440,CI  ER,BRFVBICTF004,2020-01-02,152.0,476345.57783333334,60,183,2549,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,KNHY11.SA,KNHY11,fii,FII KINEA HY,CI  ER,BRKNHYCTF005,2020-01-02,118.3,474301.7281666667,60,27,1877,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HTMX11.SA,HTMX11,fii,FII HOTEL MX,CI  ER,BRHTMXCTF000,2020-01-02,183.0,463634.1556666667,60,495,3828,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VLOL11.SA,VLOL11,fii,FII OLIMPIA,CI  ER,BRVLOLCTF009,2020-01-02,117.0,452250.5196666667,60,247,2621,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BCIA11.SA,BCIA11,fii,FII BCIA,CI  ER,BRBCIACTF005,2020-01-02,224.0,420144.33166666667,60,429,3434,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,NEWL11.SA,NEWL11,fii,FII NEWPORT,CI  ER,BRNEWLCTF004,2020-01-02,135.0,419325.39999999997,3,147,3367,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SADI11.SA,SADI11,fii,FII SANT PAP,CI  ER,BRSADICTF007,2020-01-02,99.0,411480.29349999997,60,100,4157,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FAED11.SA,FAED11,fii,FII ANH EDUC,CI,BRFAEDCTF003,2020-01-02,300.4,410416.7315,60,146,708,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FEXC11.SA,FEXC11,fii,FII EXCELLEN,CI,BRFEXCCTF007,2020-01-02,114.0,410277.83083333337,60,612,4318,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GRLV11.SA,GRLV11,fii,FII LOUVEIRA,CI  ER,BRGRLVCTF002,2020-01-02,135.0,372444.94166666665,60,123,2099,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MAXR11.SA,MAXR11,fii,FII MAX RET,CI,BRMAXRCTF009,2020-01-02,2438.95,359550.19066666666,60,20,38,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CVBI11.SA,CVBI11,fii,FII VBI CRI,CI  ES,BRCVBICTF001,2020-01-02,104.2,346579.99333333335,51,260,6107,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PLCR11.SA,PLCR11,fii,FII PLURAL R,CI  ER,BRPLCRCTF003,2020-01-02,98.0,329929.5071875,32,126,3935,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RBED11.SA,RBED11,fii,FII RIOB ED,CI  ER,BRRBEDCTF006,2020-01-02,182.2,329469.1666666667,60,177,3202,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CEOC11.SA,CEOC11,fii,FII CEO CCP,CI,BRCEOCCTF003,2020-01-02,99.5,320566.835,60,153,3203,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ABCP11.SA,ABCP11,fii,FII ABC IMOB,CI  ER,BRABCPCTF000,2020-01-02,108.48,306501.40033333335,60,336,2683,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,JRDM11.SA,JRDM11,fii,FII SHOPJSUL,CI,BRJRDMCTF002,2020-01-02,111.25,305666.27433333336,60,124,1244,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FAMB11B.SA,FAMB11B,fii,FII ALMIRANT,CI  ER  MB,BRFAMBCTF018,2020-01-02,3847.8,303764.45383333333,60,46,109,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BBVJ11.SA,BBVJ11,fii,FII C JARDIM,CI,BRBBVJCTF001,2020-01-02,67.99,303128.3115,60,48,2060,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BBRC11.SA,BBRC11,fii,FII BB CORP,CI  ER,BRBBRCCTF004,2020-01-02,141.99,277016.25566666666,60,145,3081,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ALMI11.SA,ALMI11,fii,FII TORRE AL,CI,BRALMICTF003,2020-01-02,2020.9,263017.48066666664,60,52,94,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,EDGA11.SA,EDGA11,fii,FII GALERIA,CI  ER,BREDGACTF001,2020-01-02,60.97,261740.32116666666,60,201,5140,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,OULG11B.SA,OULG11B,fii,FII OURILOG,CI      MB,BROULGCTF001,2020-01-02,120.3,252509.82133333333,60,180,2870,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TFOF11.SA,TFOF11,fii,FII HTOPFOF,CI  ER,BRTFOFCTF007,2020-01-02,161.8,252123.1311666667,60,118,1772,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PORD11.SA,PORD11,fii,FII POLO CRI,CI  ER,BRPORDCTF005,2020-01-02,104.91,245756.98966666666,60,3068,11304,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RBBV11.SA,RBBV11,fii,FII JHSF FBV,CI,BRRBBVCTF004,2020-01-02,90.87,238614.53266666664,60,79,1854,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,XPHT12.SA,XPHT12,fii,FII XP HOT,CI  ER,BRXPHTCTF011,2020-01-02,123.0,233064.77457627121,59,46,2848,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,NSLU11.SA,NSLU11,fii,FII LOURDES,CI  ER,BRNSLUCTF008,2020-01-02,255.0,217303.11083333334,60,87,1553,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BPML11.SA,BPML11,fii,FII BTG SHOP,CI,BRBPMLCTF006,2020-01-02,118.5,213398.0775,32,14,806,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FIIP11B.SA,FIIP11B,fii,FII RB CAP I,CI  ER  MB,BRFIIPCTF001,2020-01-02,203.36,211579.87,60,81,1380,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FCFL11.SA,FCFL11,fii,FII CAMPUSFL,CI,BRFCFLCTF009,2020-01-02,135.12,209991.446,60,80,2327,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RNDP11.SA,RNDP11,fii,FII BB R PAP,CI  ER,BRRNDPCTF007,2020-01-02,979.97,206975.1491836735,49,4,13,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PQDP11.SA,PQDP11,fii,FII D PEDRO,CI  ER,BRPQDPCTF004,2020-01-02,3890.0,187931.76866666664,60,24,47,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,XTED11.SA,XTED11,fii,FII TRXE COR,CI,BRXTEDCTF006,2020-01-02,17.65,187921.24333333332,60,439,23307,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BMLC11B.SA,BMLC11B,fii,FII BMBRC LC,CI      MB,BRBMLCCTF004,2020-01-02,102.2,173341.91033333333,60,22,175,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RBRD11.SA,RBRD11,fii,FII RB II,CI  ER,BRRBRDCTF008,2020-01-02,107.06,171094.00533333333,60,75,1317,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SHPH11.SA,SHPH11,fii,FII HIGIENOP,CI  ER,BRSHPHCTF008,2020-01-02,982.0,169390.151,60,90,328,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HLOG11.SA,HLOG11,fii,FII HEDGELOG,CI  ER,BRHLOGCTF008,2020-01-02,126.98,156527.61200000002,5,35,467,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PRSN11B.SA,PRSN11B,fii,FII PERSONAL,CI      MB,BRPRSNCTF005,2020-01-02,2.39,152644.44535714286,28,162,16094,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MBRF11.SA,MBRF11,fii,FII MERC BR,CI,BRMBRFCTF004,2020-01-02,1404.99,141634.3338333333,60,46,109,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
