decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2015-01-02,DAGB33.SA,DAGB33,bdr,DUFRY AG,DR3,BRDAGBBDR008,2015-01-02,400.0,12944248.822333334,60,601,15431,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,MLFT4.SA,MLFT4,equity,JEREISSATI,PN,BRMLFTACNPR3,2015-01-02,1.15,143906.51162790696,43,3,15000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,RNAR3.SA,RNAR3,equity,RENAR,ON      NM,BRRNARACNOR6,2015-01-02,3.5,142125.05,60,25,58700,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,INEP4.SA,INEP4,equity,INEPAR,PN      N1,BRINEPACNPR8,2015-01-02,0.17,136507.3,60,76,508500,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,POMO3.SA,POMO3,equity,MARCOPOLO,ON  EJ  N2,BRPOMOACNOR0,2015-01-02,3.0,130379.75,60,102,13800,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,PRBC4.SA,PRBC4,equity,PARANA,PN      N1,BRPRBCACNPR8,2015-01-02,9.61,127396.05555555556,54,8,1300,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,WHRL4.SA,WHRL4,equity,WHIRLPOOL,PN,BRWHRLACNPR2,2015-01-02,3.77,121465.4,60,29,11700,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,EUCA4.SA,EUCA4,equity,EUCATEX,PN      N1,BREUCAACNPR8,2015-01-02,3.32,119170.85,60,1,100,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FJTA4.SA,FJTA4,equity,FORJA TAURUS,PN      N2,BRFJTAACNPR2,2015-01-02,0.46,118997.8,60,152,433800,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,VIVR3.SA,VIVR3,equity,VIVER,ON      NM,BRVIVRACNOR4,2015-01-02,0.1,106820.25,60,6,44800,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,SNSL3.SA,SNSL3,equity,SENIOR SOL,ON      MA,BRSNSLACNOR9,2015-01-02,8.54,105561.91666666667,60,81,16700,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BRKM3.SA,BRKM3,equity,BRASKEM,ON      N1,BRBRKMACNOR1,2015-01-02,10.45,100738.91228070176,57,18,5300,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,TELB4.SA,TELB4,equity,TELEBRAS,PN,BRTELBACNPR9,2015-01-02,1.14,96197.93220338984,59,13,9900,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,TRIS3.SA,TRIS3,equity,TRISUL,ON      NM,BRTRISACNOR4,2015-01-02,3.08,95846.55172413793,58,3,400,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BDLL4.SA,BDLL4,equity,BARDELLA,PN,BRBDLLACNPR8,2015-01-02,54.31,94738.55172413793,29,1,5000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,SANB4.SA,SANB4,equity,SANTANDER BR,PN  EJ,BRSANBACNPR5,2015-01-02,6.0,92388.55932203389,59,6,4200,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,SGPS3.SA,SGPS3,equity,SPRINGS,ON      NM,BRSGPSACNOR4,2015-01-02,0.58,87266.18333333333,60,34,43500,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BEES3.SA,BEES3,equity,BANESTES,ON  EJ,BRBEESACNOR9,2015-01-02,0.39,73654.72881355933,59,8,243000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,JBDU4.SA,JBDU4,equity,J B DUARTE,PN,BRJBDUACNPR3,2015-01-02,6.95,68804.32203389831,59,7,2300,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,ALPA3.SA,ALPA3,equity,ALPARGATAS,ON      N1,BRALPAACNOR0,2015-01-02,6.51,66666.5,46,9,19800,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,CRIV4.SA,CRIV4,equity,ALFA FINANC,PN,BRCRIVACNPR1,2015-01-02,2.93,61735.142857142855,42,11,6100,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,PTPA4.SA,PTPA4,equity,EVORA,PN  EJ,BRPTPAACNPR8,2015-01-02,44.11,60056.204081632655,49,25,4400,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,SHUL4.SA,SHUL4,equity,SCHULZ,PN,BRSHULACNPR4,2015-01-02,4.99,59319.22222222222,54,32,45100,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,LIXC4.SA,LIXC4,equity,LIX DA CUNHA,PN,BRLIXCACNPR0,2015-01-02,3.6,55856.58,50,2,600,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,SANB3.SA,SANB3,equity,SANTANDER BR,ON  EJ,BRSANBACNOR8,2015-01-02,6.33,55656.23333333333,60,3,300,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,RAPT3.SA,RAPT3,equity,RANDON PART,ON      N1,BRRAPTACNOR7,2015-01-02,3.2,52376.239130434784,46,19,32800,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,CTKA4.SA,CTKA4,equity,KARSTEN,PN,BRCTKAACNPR7,2015-01-02,0.36,50501.457627118645,59,6,9300,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,LIPR3.SA,LIPR3,equity,ELETROPAR,ON,BRLIPRACNOR7,2015-01-02,51.4,47660.833333333336,6,1,100,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,RANI3.SA,RANI3,equity,CELUL IRANI,ON,BRRANIACNOR5,2015-01-02,3.3,44321.45652173913,46,1,500,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,DOHL4.SA,DOHL4,equity,DOHLER,PN  EJ,BRDOHLACNPR9,2015-01-02,4.22,41039.07142857143,28,1,3000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FRIO3.SA,FRIO3,equity,METALFRIO,ON      NM,BRFRIOACNOR2,2015-01-02,1.19,39585.47368421053,57,19,25500,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,REDE3.SA,REDE3,equity,REDE ENERGIA,ON,BRREDEACNOR7,2015-01-02,0.83,39342.80952380953,21,3,600,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BIOM3.SA,BIOM3,equity,BIOMM,ON      MA,BRBIOMACNOR2,2015-01-02,8.2,37658.791666666664,24,1,100,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,CTNM4.SA,CTNM4,equity,COTEMINAS,PN,BRCTNMACNPR6,2015-01-02,0.69,35482.375,48,23,107800,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,CEBR5.SA,CEBR5,equity,CEB,PNA,BRCEBRACNPA8,2015-01-02,21.0,34670.625,8,1,3000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,NUTR3.SA,NUTR3,equity,NUTRIPLANT,ON  ES  MA,BRNUTRACNOR0,2015-01-02,2.4,34031.181818181816,22,9,1900,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,MGEL4.SA,MGEL4,equity,MANGELS INDL,PN      N1,BRMGELACNPR3,2015-01-02,0.48,33258.23333333333,60,1,1700,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,MNPR3.SA,MNPR3,equity,MINUPAR,ON,BRMNPRACNOR5,2015-01-02,0.07,32548.116666666665,60,11,421900,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,AELP3.SA,AELP3,equity,AES ELPA,ON,BRAELPACNOR2,2015-01-02,8.89,30613.354838709678,31,2,29100,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,CTAX4.SA,CTAX4,equity,CONTAX,PN      N2,BRCTAXACNPR0,2015-01-02,1.92,29476.833333333332,48,22,6800,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BMTO4.SA,BMTO4,equity,BRASMOTOR,PN,BRBMTOACNPR6,2015-01-02,0.84,27502.8,50,1,1000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,TEKA4.SA,TEKA4,equity,TEKA,PN,BRTEKAACNPR3,2015-01-02,0.26,27319.333333333332,60,48,158300,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,JOPA3.SA,JOPA3,equity,JOSAPAR,ON,BRJOPAACNOR5,2015-01-02,11.0,26126.833333333332,6,1,500,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,TCNO3.SA,TCNO3,equity,TECNOSOLO,ON,BRTCNOACNOR5,2015-01-02,0.17,24941.254237288136,59,73,325600,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,UNIP5.SA,UNIP5,equity,UNIPAR,PNA,BRUNIPACNPA0,2015-01-02,0.59,24743.155172413793,58,5,5900,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,IDVL4.SA,IDVL4,equity,INDUSVAL,PN      N2,BRIDVLACNPR2,2015-01-02,2.42,23804.0,59,2,2000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,VULC3.SA,VULC3,equity,VULCABRAS,ON,BRVULCACNOR2,2015-01-02,0.28,22927.30612244898,49,3,3000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,IGBR3.SA,IGBR3,equity,IGB S/A,ON,BRIGBRACNOR7,2015-01-02,2.66,22706.016666666666,60,8,3600,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,SFSA4.SA,SFSA4,equity,SOFISA,PN  ED  N2,BRSFSAACNPR5,2015-01-02,2.7,22251.846153846152,26,2,300,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,ESTR4.SA,ESTR4,equity,ESTRELA,PN,BRESTRACNPR0,2015-01-02,0.32,21363.25,60,11,16700,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,RCSL4.SA,RCSL4,equity,RECRUSUL,PN,BRRCSLACNPR1,2015-01-02,0.04,20499.583333333332,60,4,6500,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,PLAS3.SA,PLAS3,equity,PLASCAR PART,ON,BRPLASACNOR2,2015-01-02,0.25,20136.93220338983,59,16,43000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BOBR4.SA,BOBR4,equity,BOMBRIL,PN,BRBOBRACNPR3,2015-01-02,2.45,18608.875,24,1,400,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BSEV3.SA,BSEV3,equity,BIOSEV,ON  ES  NM,BRBSEVACNOR3,2015-01-02,7.14,18150.04761904762,21,2,400,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,JBDU3.SA,JBDU3,equity,J B DUARTE,ON,BRJBDUACNOR6,2015-01-02,7.46,14728.6,60,1,200,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,INEP3.SA,INEP3,equity,INEPAR,ON      N1,BRINEPACNOR1,2015-01-02,0.2,14640.8,55,49,644900,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,LIXC3.SA,LIXC3,equity,LIX DA CUNHA,ON,BRLIXCACNOR3,2015-01-02,3.85,14618.0,29,1,100,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BAZA3.SA,BAZA3,equity,AMAZONIA,ON,BRBAZAACNOR0,2015-01-02,0.25,14246.607142857143,56,4,43000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BAUH4.SA,BAUH4,equity,EXCELSIOR,PN,BRBAUHACNPR3,2015-01-02,10.69,13801.0,32,1,400,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,EALT4.SA,EALT4,equity,ACO ALTONA,PN,BREALTACNPR1,2015-01-02,17.5,13074.888888888889,45,3,300,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,HAGA4.SA,HAGA4,equity,HAGA S/A,PN,BRHAGAACNPR4,2015-01-02,1.34,12679.488372093023,43,1,100,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,WHRL3.SA,WHRL3,equity,WHIRLPOOL,ON,BRWHRLACNOR5,2015-01-02,4.0,11728.760869565218,46,2,700,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,HOOT4.SA,HOOT4,equity,HOTEIS OTHON,PN,BRHOOTACNPR9,2015-01-02,0.41,10779.298245614034,57,1,5000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,CSAB4.SA,CSAB4,equity,SEG AL BAHIA,PN,BRCSABACNPR8,2015-01-02,32.0,9901.1,10,2,300,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,CBMA4.SA,CBMA4,equity,COBRASMA,PN,BRCBMAACNPR1,2015-01-02,0.03,9423.809523809523,42,1,20000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,MTIG4.SA,MTIG4,equity,METAL IGUACU,PN,BRMTIGACNPR7,2015-01-02,0.08,9097.816666666668,60,2,2000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,ENGI4.SA,ENGI4,equity,ENERGISA,PN,BRENGIACNPR7,2015-01-02,2.3,8526.375,40,3,8600,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,TIBR6.SA,TIBR6,equity,MILLENNIUM,PNB,BRTIBRACNPB1,2015-01-02,0.06,8333.333333333334,3,1,100000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,AORE3.SA,AORE3,equity,ALL ORE,ON,BRAOREACNOR2,2015-01-02,0.22,8019.346153846154,52,17,72700,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,INET3.SA,INET3,equity,INEPAR TEL,ON,BRINETACNOR3,2015-01-02,0.04,7925.95,60,10,189200,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,CCHI3.SA,CCHI3,equity,CHIARELLI,ON,BRCCHIACNOR5,2015-01-02,0.04,7643.181818181818,44,1,20000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FJTA3.SA,FJTA3,equity,FORJA TAURUS,ON      N2,BRFJTAACNOR5,2015-01-02,0.75,6475.21568627451,51,2,500,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BTTL4.SA,BTTL4,equity,BATTISTELLA,PN,BRBTTLACNPR7,2015-01-02,0.5,6344.133333333333,45,1,1300,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BGIP4.SA,BGIP4,equity,BANESE,PN,BRBGIPACNPR8,2015-01-02,24.29,5654.636363636364,11,1,200,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,VAGR9.SA,VAGR9,equity,V-AGRO,ON  REC NM,BRVAGRR02OR5,2015-01-02,1.02,5202.0,1,1,5100,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,AZEV4.SA,AZEV4,equity,AZEVEDO,PN,BRAZEVACNPR7,2015-01-02,1.84,5064.481481481482,27,2,2400,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,REDE4.SA,REDE4,equity,REDE ENERGIA,PN,BRREDEACNPR4,2015-01-02,0.72,3686.885714285714,35,7,2700,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,TOYB3.SA,TOYB3,equity,TECTOY,ON *,BRTOYBACNOR4,2015-01-02,0.01,3583.322033898305,59,15,2067100000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,RCSL3.SA,RCSL3,equity,RECRUSUL,ON,BRRCSLACNOR4,2015-01-02,0.04,2873.4444444444443,36,1,23600,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,CTKA3.SA,CTKA3,equity,KARSTEN,ON,BRCTKAACNOR0,2015-01-02,1.46,2732.8823529411766,17,6,700,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,TOYB4.SA,TOYB4,equity,TECTOY,PN *,BRTOYBACNPR1,2015-01-02,0.01,2635.878048780488,41,2,20000000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,DTCY3.SA,DTCY3,equity,DTCOM-DIRECT,ON,BRDTCYACNOR5,2015-01-02,0.4,2496.8,30,3,400,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BMIN4.SA,BMIN4,equity,MERC INVEST,PN,BRBMINACNPR1,2015-01-02,0.19,1542.258064516129,31,2,7000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,TEKA3.SA,TEKA3,equity,TEKA,ON,BRTEKAACNOR6,2015-01-02,0.46,813.6363636363636,11,9,1000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,MTIG3.SA,MTIG3,equity,METAL IGUACU,ON,BRMTIGACNOR0,2015-01-02,0.22,94.875,8,1,100,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BOVA11.SA,BOVA11,etf,ISHARES BOVA,CI,BRBOVACTF003,2015-01-02,47.26,126774922.375,60,4430,2643910,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,PIBB11.SA,PIBB11,etf,IT NOW PIBB,CI,BRPIBBCTF005,2015-01-02,83.34,4312445.036666666,60,68,33350,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,IVVB11.SA,IVVB11,etf,ISHARE SP500,CI,BRIVVBCTF001,2015-01-02,55.8,1538857.4051724137,58,9,106410,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,XBOV11.SA,XBOV11,etf,CAIXAETFXBOV,CI,BRXBOVCTF005,2015-01-02,48.92,830108.8142857143,56,2,100,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BBSD11.SA,BBSD11,etf,BB ETF SP DV,CI,BRBBSDCTF000,2015-01-02,36.68,518142.15238095244,21,7,11010,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BRAX11.SA,BRAX11,etf,ISHARES BRAX,CI,BRBRAXCTF002,2015-01-02,39.62,381872.8756097561,41,1,48000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,DIVO11.SA,DIVO11,etf,IT NOW IDIV,CI,BRDIVOCTF002,2015-01-02,27.01,237222.73,60,47,2910,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,SMAL11.SA,SMAL11,etf,ISHARES SMAL,CI,BRSMALCTF002,2015-01-02,52.02,225597.40666666668,60,12,1150,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,XPTD11.SA,XPTD11,etf,FIA TOP DIV,CI  ED,BRXPTDCTF002,2015-01-02,85.74,123718.57933333333,60,15,364,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FIND11.SA,FIND11,etf,IT NOW IFNC,CI,BRFINDCTF007,2015-01-02,46.51,115311.30169491525,59,3,30,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,ECOO11.SA,ECOO11,etf,ISHARES ECOO,CI,BRECOOCTF008,2015-01-02,57.02,102742.17719298245,57,1,10,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,XPOM11.SA,XPOM11,etf,FIP XP OMEGA,CI,BRXPOMCTF004,2015-01-02,83.99,92185.56,57,2,123,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FNAM11.SA,FNAM11,etf,FINAM,CI *,BRFNAMCTF013,2015-01-02,0.07,53475.9487037037,54,1,32000000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,ISUS11.SA,ISUS11,etf,IT NOW ISE,CI,BRISUSCTF003,2015-01-02,23.48,48979.168333333335,60,2,3300,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,MILA11.SA,MILA11,etf,ISHARES MILA,CI,BRMILACTF003,2015-01-02,44.61,44684.77631578947,38,1,10,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,GOVE11.SA,GOVE11,etf,IT NOW IGCT,CI,BRGOVECTF004,2015-01-02,20.76,40524.615,60,4,3200,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,CSMO11.SA,CSMO11,etf,ISHARES CSMO,CI,BRCSMOCTF002,2015-01-02,50.55,34840.21914893617,47,4,40,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,MATB11.SA,MATB11,etf,IT NOW IMAT,CI,BRMATBCTF001,2015-01-02,13.27,31644.712280701755,57,1,20,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FSRF11.SA,FSRF11,etf,FISET FL REF,CI,BRFSRFCTF010,2015-01-02,0.15,27295.2,50,3,31000,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,UTIP11.SA,UTIP11,etf,ISHARES UTIP,CI,BRUTIPCTF007,2015-01-02,21.9,20551.80222222222,45,2,20,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,MOBI11.SA,MOBI11,etf,ISHARES MOBI,CI,BRMOBICTF005,2015-01-02,10.39,19963.378260869566,46,4,230,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BRCR11.SA,BRCR11,fii,FII BC FUND,CI,BRBRCRCTF000,2015-01-02,110.0,3592832.9521666667,60,250,10878,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BBPO11.SA,BBPO11,fii,FII BB PRGII,CI  ER,BRBBPOCTF003,2015-01-02,103.49,2761826.2106666667,60,48,3232,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,KNRI11.SA,KNRI11,fii,FII KINEA,CI  ER,BRKNRICTF007,2015-01-02,104.2,1777607.8390000002,60,82,4581,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,KNCR11.SA,KNCR11,fii,FII KINEA RI,CI  ER,BRKNCRCTF000,2015-01-02,104.0,1173533.2148333334,60,18,442,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,HGRE11.SA,HGRE11,fii,FII HG REAL,CI  ER,BRHGRECTF006,2015-01-02,1266.57,924153.7575000001,60,16,84,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,HGBS11.SA,HGBS11,fii,FII CSHGSHOP,CI  ER,BRHGBSCTF000,2015-01-02,1500.0,767258.7031666667,60,27,115,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,SAAG11.SA,SAAG11,fii,FII SANT AGE,CI  ER,BRSAAGCTF007,2015-01-02,87.46,584974.803,60,25,1574,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,JSRE11.SA,JSRE11,fii,FII JS REAL,CI  ER,BRJSRECTF007,2015-01-02,86.4,536973.9501666666,60,5,95,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,PORD11.SA,PORD11,fii,FII POLO CRI,CI  ER,BRPORDCTF005,2015-01-02,100.02,465805.18857142853,21,2,5,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,MXRF11.SA,MXRF11,fii,FII MAXI REN,CI  ER,BRMXRFCTF008,2015-01-02,79.0,413775.08966666664,60,29,934,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,TBOF11.SA,TBOF11,fii,FII TBOFFICE,CI,BRTBOFCTF006,2015-01-02,56.9,359236.1126666667,60,26,531,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BCFF11B.SA,BCFF11B,fii,FII BC FFII,CI      MB,BRBCFFCTF000,2015-01-02,66.62,330629.09233333333,60,11,696,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,HGLG11.SA,HGLG11,fii,FII CSHG LOG,CI  ER,BRHGLGCTF004,2015-01-02,1091.0,308852.5093220339,59,17,52,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,XPCM11.SA,XPCM11,fii,FII XP MACAE,CI  ER,BRXPCMCTF009,2015-01-02,79.23,284295.29333333333,60,17,606,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,RNGO11.SA,RNGO11,fii,FII RIONEGRO,CI  ER,BRRNGOCTF003,2015-01-02,80.0,268318.57300000003,60,15,439,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BPFF11.SA,BPFF11,fii,FII ABSOLUTO,CI  ER,BRBPFFCTF002,2015-01-02,73.75,249438.81083333335,60,12,351,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,EDGA11B.SA,EDGA11B,fii,FII GALERIA,CI  ER  MB,BREDGACTF001,2015-01-02,75.5,206983.36483333335,60,14,204,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,XPGA11.SA,XPGA11,fii,FII XP GAIA,CI  ER,BRXPGACTF005,2015-01-02,89.44,199582.9885,60,6,151,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
