decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2023-01-02,XPBR31.SA,XPBR31,bdr,XP INC,DR1,BRXPBRBDR001,2023-01-02,75.61,81388567.96483333,60,8171,452524,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MCHF11.SA,MCHF11,fii,FII MAUA HF,CI,BRMCHFCTF003,2023-01-02,9.15,1065115.6598333335,60,9372,304587,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RBRY11.SA,RBRY11,fii,FII RBR PCRI,CI,BRRBRYCTF004,2023-01-02,96.51,1060518.2391666668,60,2251,6988,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HGPO11.SA,HGPO11,fii,FII CSHGPRIM,CI  ER,BRHGPOCTF009,2023-01-02,259.4,1028481.9165,60,68,6142,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GALG11.SA,GALG11,fii,FII GUARDIAN,CI  ER,BRGALGCTF009,2023-01-02,9.28,1027797.8631666667,60,1252,26568,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BTAL11.SA,BTAL11,fii,FII BTG AGRO,CI,BRBTALCTF003,2023-01-02,94.86,1023285.5143333334,60,1196,6216,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GTWR11.SA,GTWR11,fii,FII G TOWERS,CI  ER,BRGTWRCTF003,2023-01-02,77.39,972481.4695,60,2014,7576,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,KISU11.SA,KISU11,fii,FII KILIMA,CI  ER,BRKISUCTF000,2023-01-02,7.89,942934.6919999999,60,7573,132505,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SDIL11.SA,SDIL11,fii,FII SDI LOG,CI  ER,BRSDILCTF004,2023-01-02,90.21,931793.4856666666,60,2952,18455,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RBHY11.SA,RBHY11,fii,FII RB YIELD,CI  ER,BRRBHYCTF005,2023-01-02,95.16,923542.2895,60,66,607,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CPFF11.SA,CPFF11,fii,FII CAP REIT,CI,BRCPFFCTF000,2023-01-02,65.69,916310.562,60,513,2854,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RURA11.SA,RURA11,fii,FIAGRO RURA,CI  ER,BRRURACTF004,2023-01-02,10.15,856232.1828333333,60,674,76379,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RBVA11.SA,RBVA11,fii,FII RIOB VA,CI  ER,BRRBVACTF006,2023-01-02,92.5,838455.1951666666,60,1940,7116,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BARI11.SA,BARI11,fii,FII BARIGUI,CI  ER,BRBARICTF003,2023-01-02,86.47,762998.8485,60,1149,7519,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,AFHI11.SA,AFHI11,fii,FII AFHI CRI,CI,BRAFHICTF005,2023-01-02,95.2,761564.5083333333,60,1491,18147,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,OUJP11.SA,OUJP11,fii,FII OURI JPP,CI  ER,BROUJPCTF006,2023-01-02,97.0,735190.5083333333,60,1241,10877,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PATL11.SA,PATL11,fii,FII PATR LOG,CI  ER,BRPATLCTF003,2023-01-02,69.33,723839.2353333333,60,2181,9425,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BCRI11.SA,BCRI11,fii,FII BEES CRI,CI  ER,BRBCRICTF009,2023-01-02,96.69,701371.7760000001,60,953,5996,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SADI11.SA,SADI11,fii,FII SANT PAP,CI  ER,BRSADICTF007,2023-01-02,91.92,693910.6646666668,60,545,5629,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HGFF11.SA,HGFF11,fii,FII CSHG FOF,CI  ER,BRHGFFCTF008,2023-01-02,69.16,684849.9683333334,60,2069,11134,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,KFOF11.SA,KFOF11,fii,FII KINEAFOF,CI  ER,BRKFOFCTF006,2023-01-02,74.26,682766.4334999999,60,1537,11119,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PORD11.SA,PORD11,fii,FII POLO CRI,CI  ER,BRPORDCTF005,2023-01-02,89.8,670171.9111666667,60,1918,9338,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,XPSF11.SA,XPSF11,fii,FII XP SELEC,CI  ER,BRXPSFCTF009,2023-01-02,7.21,664685.429,60,3237,94003,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,XPPR11.SA,XPPR11,fii,FII XP PROP,CI  ER,BRXPPRCTF000,2023-01-02,32.34,659432.5583333333,60,1154,11351,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HSLG11.SA,HSLG11,fii,FII HSI LOG,CI  ER,BRHSLGCTF009,2023-01-02,88.0,608986.4956666667,60,3825,9351,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,VSLH11.SA,VSLH11,fii,FII VERS CRI,CI,BRVSLHCTF008,2023-01-02,9.13,595156.4875,60,4352,90604,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RECT11.SA,RECT11,fii,FII REC REND,CI,BRRECTCTF000,2023-01-02,54.42,581870.5531666667,60,1396,8938,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,WHGR11.SA,WHGR11,fii,FII WHG REAL,CI  ER,BRWHGRCTF008,2023-01-02,8.55,536842.0308333334,60,937,10060,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BTRA11.SA,BTRA11,fii,FII BTG TAGR,CI  ER,BRBTRACTF000,2023-01-02,86.38,532517.6811666667,60,889,3783,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BLMG11.SA,BLMG11,fii,FII BLUE LOG,CI  ES,BRBLMGCTF005,2023-01-02,74.59,530501.1166666667,60,1185,4537,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HSAF11.SA,HSAF11,fii,FII HSI CRI,CI  ER,BRHSAFCTF004,2023-01-02,78.9,527526.7975,60,316,2169,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RBRX11.SA,RBRX11,fii,FII RBR MULT,CI,BRRBRXCTF006,2023-01-02,88.29,513084.43833333335,60,706,3085,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BPFF11.SA,BPFF11,fii,FII ABSOLUTO,CI  ER,BRBPFFCTF002,2023-01-02,64.6,497466.3248333333,60,336,5740,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,AIEC11.SA,AIEC11,fii,FII AUTONOMY,CI  ER,BRAIECCTF009,2023-01-02,67.19,495503.33,60,1825,19030,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,NSLU11.SA,NSLU11,fii,FII LOURDES,CI  ER,BRNSLUCTF008,2023-01-02,164.62,481447.5945,60,81,863,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FAMB11B.SA,FAMB11B,fii,FII ALMIRANT,CI      MB,BRFAMBCTF018,2023-01-02,773.82,475604.7903448276,58,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,TEPP11.SA,TEPP11,fii,FII TEL PROP,CI  ER,BRTEPPCTF006,2023-01-02,68.99,474817.22233333334,60,886,16836,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RCRB11.SA,RCRB11,fii,FII RIOB RC,CI,BRRCRBCTF000,2023-01-02,126.46,474336.01666666666,60,2108,5436,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BTAG11.SA,BTAG11,fii,FIAGRO BTAG,CI,BRBTAGCTF003,2023-01-02,91.31,473910.375,60,76,1365,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,TORD11.SA,TORD11,fii,FII TORDE EI,CI,BRTORDCTF015,2023-01-02,7.39,459500.84183333337,60,2727,45194,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RBRL11.SA,RBRL11,fii,FII RBR LOG,CI,BRRBRLCTF001,2023-01-02,82.15,458496.801,60,406,3200,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BLMR11.SA,BLMR11,fii,FII BLUE FOF,CI,BRBLMRCTF002,2023-01-02,6.88,456880.3615,60,1887,55743,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,NCHB11.SA,NCHB11,fii,FII NCH BR,CI,BRNCHBCTF000,2023-01-02,89.5,439063.67850000004,60,456,4313,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MORE11.SA,MORE11,fii,FII MORE RE,CI,BRMORECTF000,2023-01-02,67.4,432684.029,60,3721,7444,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SNFF11.SA,SNFF11,fii,FII SUNOFOFI,CI,BRSNFFCTF001,2023-01-02,88.0,428497.08033333335,60,750,4793,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,XPIN11.SA,XPIN11,fii,FII XP INDL,CI,BRXPINCTF004,2023-01-02,72.29,425686.80933333334,60,1533,7972,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GTLG11.SA,GTLG11,fii,FII GTIS LG,CI,BRGTLGCTF009,2023-01-02,99.96,411796.2805263158,38,4,3013,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PLCR11.SA,PLCR11,fii,FII PLURAL R,CI  ER,BRPLCRCTF003,2023-01-02,84.06,409649.18666666665,60,294,3008,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FLRP11.SA,FLRP11,fii,FII FLORIPA,CI  ER,BRFLRPCTF006,2023-01-02,1630.0,397332.36380000005,50,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,LGCP11.SA,LGCP11,fii,FII LGCP INT,CI  ER,BRLGCPCTF006,2023-01-02,81.74,371571.05066666665,60,1198,4132,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,VCRI11.SA,VCRI11,fii,FII VINCI CR,CI  ER,BRVCRICTF007,2023-01-02,8.96,366043.70050000004,60,3471,36032,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,QAGR11.SA,QAGR11,fii,FII QUASAR A,CI,BRQAGRCTF005,2023-01-02,42.4,353589.68233333336,60,1586,8747,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ARRI11.SA,ARRI11,fii,FII ATRIO,CI  ER,BRARRICTF009,2023-01-02,9.23,340183.4063333333,60,1230,42133,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,VTLT11.SA,VTLT11,fii,FII VOT LOG,CI  ER,BRVTLTCTF001,2023-01-02,94.17,332919.7768333333,60,225,2628,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MFII11.SA,MFII11,fii,FII MERITO I,CI  ER,BRMFIICTF008,2023-01-02,91.99,331986.8678333333,60,397,4287,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RBHG11.SA,RBHG11,fii,FII RBCRI IV,CI  ER,BRRBHGCTF002,2023-01-02,83.85,313181.5173333333,60,249,2651,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CYCR11.SA,CYCR11,fii,FII CYRELA,CI  ER,BRCYCRCTF004,2023-01-02,8.89,313141.7715,60,483,14568,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,KCRE11.SA,KCRE11,fii,FII KINEA CR,CI  ER,BRKCRECTF009,2023-01-02,87.0,308229.84750000003,60,87,2732,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,AAZQ11.SA,AAZQ11,fii,FIAGRO AAZQ,CI  ER,BRAAZQCTF001,2023-01-02,9.95,303462.9775,8,4445,27007,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PQDP11.SA,PQDP11,fii,FII D PEDRO,CI  ER,BRPQDPCTF004,2023-01-02,2100.0,296055.563,60,5,30,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,JSAF11.SA,JSAF11,fii,FII JS A FIN,CI  ER,BRJSAFCTF000,2023-01-02,83.09,295974.10716666665,60,212,7807,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,VIUR11.SA,VIUR11,fii,FII VINCI IU,CI  ER,BRVIURCTF009,2023-01-02,7.38,293259.539,60,803,27594,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BCIA11.SA,BCIA11,fii,FII BCIA,CI  ER,BRBCIACTF005,2023-01-02,82.61,291907.20916666667,60,1772,5078,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,JPPA11.SA,JPPA11,fii,FII JPPA CRI,CI  ER,BRJPPACTF005,2023-01-02,104.19,291901.9041666667,60,320,5262,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FZDA11.SA,FZDA11,fii,FIAGRO 051,CI,BRFZDACTF008,2023-01-02,120.0,282398.6152777778,36,2,11,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BBFI11B.SA,BBFI11B,fii,FII BB PROGR,CI  ER  MB,BRBBFICTF006,2023-01-02,1919.5,280551.8416666667,60,99,220,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GCRA11.SA,GCRA11,fii,FIAGRO GLPG,CI,BRGCRACTF005,2023-01-02,97.0,272632.161,60,144,2421,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,DCRA11.SA,DCRA11,fii,FIAGRO DEVAN,CI,BRDCRACTF002,2023-01-02,9.28,272521.77416666667,60,382,19727,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HTMX11.SA,HTMX11,fii,FII HOTEL MX,CI  ER,BRHTMXCTF000,2023-01-02,107.19,271752.6951666667,60,2263,5679,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RRCI11.SA,RRCI11,fii,FII RBCAP RI,CI  ER,BRRRCICTF005,2023-01-02,86.83,266349.066,60,267,3011,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RVBI11.SA,RVBI11,fii,FII VBI REIT,CI,BRRVBICTF009,2023-01-02,74.2,264378.664,60,333,2362,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FCFL11.SA,FCFL11,fii,FII CAMPUSFL,CI,BRFCFLCTF009,2023-01-02,112.73,259160.1335,60,66,1702,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MORC11.SA,MORC11,fii,FII MORE CRI,CI,BRMORCCTF004,2023-01-02,95.06,258141.11016666665,60,334,1659,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RBFF11.SA,RBFF11,fii,FII RIOB FF,CI  ER,BRRBFFCTF008,2023-01-02,50.61,242739.27466666666,60,620,5043,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FIIB11.SA,FIIB11,fii,FII INDL BR,CI  ER,BRFIIBCTF001,2023-01-02,468.0,242447.30666666667,60,156,435,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SPXS11.SA,SPXS11,fii,FII SPX SYN,CI,BRSPXSCTF002,2023-01-02,94.0,240528.00883333333,60,104,1439,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,NCRA11.SA,NCRA11,fii,FIAGRO NCH,CI,BRNCRACTF001,2023-01-02,90.88,237660.59333333332,60,72,2572,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,OUFF11.SA,OUFF11,fii,FII OURI FOF,CI,BROUFFCTF005,2023-01-02,63.62,235833.1911666667,60,120,1005,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BBGO11.SA,BBGO11,fii,FIAGRO BBGO,CI  ER,BRBBGOCTF002,2023-01-02,82.0,232829.77533333332,60,1002,1844,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MANA11.SA,MANA11,fii,FII MANATI,CI  ER,BRMANACTF006,2023-01-02,10.05,229706.179,60,14,931,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,EGAF11.SA,EGAF11,fii,FIAGRO ECO,CI,BREGAFCTF006,2023-01-02,103.19,227769.35533333334,60,57,1626,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BBFO11.SA,BBFO11,fii,FII BB FOF,CI  ER,BRBBFOCTF004,2023-01-02,66.17,223141.918,60,42,644,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,LSAG11.SA,LSAG11,fii,FIAGRO LESTE,CI  ER,BRLSAGCTF004,2023-01-02,110.0,216995.11016666665,60,36,229,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RELG11.SA,RELG11,fii,FII REC LOG,CI,BRRELGCTF008,2023-01-02,74.67,211307.98,60,119,796,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,IBCR11.SA,IBCR11,fii,FII BREI,CI,BRIBCRCTF009,2023-01-02,85.4,200211.44716666668,60,71,524,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GAME11.SA,GAME11,fii,FII GUARD MU,CI,BRGAMECTF002,2023-01-02,8.88,198040.32366666666,60,733,17051,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FIGS11.SA,FIGS11,fii,FII GEN SHOP,CI  ER,BRFIGSCTF009,2023-01-02,49.45,188611.41383333332,60,92,709,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BLCA11.SA,BLCA11,fii,FII BLUE AAA,CI,BRBLCACTF009,2023-01-02,100.0,183097.06633333335,30,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RBED11.SA,RBED11,fii,FII RIOB ED,CI  ER,BRRBEDCTF006,2023-01-02,117.46,182718.4725,60,171,1804,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CXCO11.SA,CXCO11,fii,FII CEF CORP,CI  ER,BRCXCOCTF003,2023-01-02,71.0,179159.801,60,61,599,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,VCRA11.SA,VCRA11,fii,FIAGRO VCRA,CI  ER,BRVCRACTF004,2023-01-02,104.47,175961.10566666667,60,60,2264,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,VLOL11.SA,VLOL11,fii,FII OLIMPIA,CI  ER,BRVLOLCTF009,2023-01-02,98.85,175940.11716666666,60,7,204,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SEQR11.SA,SEQR11,fii,FII SEQUOIA,CI,BRSEQRCTF002,2023-01-02,60.69,172627.3995,60,2654,8418,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RFOF11.SA,RFOF11,fii,FII RB CFOF,CI  ER,BRRFOFCTF001,2023-01-02,68.57,166064.1735,60,101,892,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BIME11.SA,BIME11,fii,FII BRIO ME,CI,BRBIMECTF006,2023-01-02,7.62,162832.23816666665,60,253,5262,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BMLC11.SA,BMLC11,fii,FII BMBRC LC,CI,BRBMLCCTF004,2023-01-02,102.99,159598.22581818182,55,7,23,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HOFC11.SA,HOFC11,fii,FII HOFFICEI,CI  ER,BRHOFCCTF009,2023-01-02,26.89,156889.2838888889,54,294,5414,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PQAG11.SA,PQAG11,fii,FII PARQ ANH,CI  ER,BRPQAGCTF009,2023-01-02,54.87,149206.05625,56,8,37,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,EQIR11.SA,EQIR11,fii,FII EQI RECE,CI,BREQIRCTF003,2023-01-02,9.75,139082.6095,60,194,1828,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,NEWL11.SA,NEWL11,fii,FII NEWPORT,CI  ER,BRNEWLCTF004,2023-01-02,96.3,138634.06566666666,60,169,1696,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,EDFO11B.SA,EDFO11B,fii,FII OURINVES,CI  ER  MB,BREDFOCTF004,2023-01-02,210.0,135132.8243478261,46,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CXAG11.SA,CXAG11,fii,FII CAIXA AG,CI  ER,BRCXAGCTF003,2023-01-02,79.0,131262.332,60,85,3823,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,VIFI11.SA,VIFI11,fii,FII VINCI IF,CI  ER,BRVIFICTF009,2023-01-02,6.89,130215.35683333334,60,203,4301,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SPTW11.SA,SPTW11,fii,FII SP DOWNT,CI  ER,BRSPTWCTF002,2023-01-02,40.2,129634.40266666668,60,1282,3437,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,JGPX11.SA,JGPX11,fii,FIAGRO JGP,CI  ER,BRJGPXCTF006,2023-01-02,95.77,128992.91333333333,60,45,646,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,OURE11.SA,OURE11,fii,FII OU RENDA,CI,BROURECTF003,2023-01-02,80.6,121421.79233333333,60,85,1050,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FATN11.SA,FATN11,fii,FII ATHENA I,CI,BRFATNCTF000,2023-01-02,95.25,121388.935,60,18,227,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BBRC11.SA,BBRC11,fii,FII BB CORP,CI  ER,BRBBRCCTF004,2023-01-02,95.9,119736.23366666668,60,101,1408,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,VCRR11.SA,VCRR11,fii,FII VECT REN,CI  ER,BRVCRRCTF008,2023-01-02,71.38,117183.22799999999,60,256,4232,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MGCR11.SA,MGCR11,fii,FII MOGNO HG,CI,BRMGCRCTF000,2023-01-02,78.89,115761.88933333334,60,325,1575,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,IRIM11.SA,IRIM11,fii,FII IRIM,CI,BRIRIMCTF003,2023-01-02,93.94,115115.47633333334,60,38,389,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RNGO11.SA,RNGO11,fii,FII RIONEGRO,CI  ER,BRRNGOCTF003,2023-01-02,49.07,109071.65133333333,60,97,798,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HREC11.SA,HREC11,fii,FII HEDGEREC,CI  ER,BRHRECCTF005,2023-01-02,79.75,103386.36847457627,59,515,8592,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GCRI11.SA,GCRI11,fii,FII GLPG CRI,CI,BRGCRICTF008,2023-01-02,93.2,102266.16116666667,60,163,1414,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MGHT11.SA,MGHT11,fii,FII MOGNO HT,CI,BRMGHTCTF005,2023-01-02,54.47,100958.18849999999,60,375,1626,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CJCT11.SA,CJCT11,fii,FII CJCTOWER,CI,BRCJCTCTF001,2023-01-02,69.5,100745.92081632653,49,1,40,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SHPH11.SA,SHPH11,fii,FII HIGIENOP,CI  ER,BRSHPHCTF008,2023-01-02,721.0,100617.34833333334,60,143,251,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BNFS11.SA,BNFS11,fii,FII BANRISUL,CI  ER,BRBNFSCTF000,2023-01-02,122.5,98689.427,60,59,501,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,KIVO11.SA,KIVO11,fii,FII KIVO,CI  ER,BRKIVOCTF007,2023-01-02,88.3,96281.08133333334,60,1211,5477,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,NAVT11.SA,NAVT11,fii,FII NAVI TOT,CI,BRNAVTCTF015,2023-01-02,74.99,96027.90616666667,60,6,17,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ITIT11.SA,ITIT11,fii,FII INTER IT,CI  ER,BRITITCTF004,2023-01-02,79.34,95396.01033333334,60,130,615,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GSFI11.SA,GSFI11,fii,FII GENERAL,CI,BRGSFICTF009,2023-01-02,5.02,92213.6265,60,73,760,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FLMA11.SA,FLMA11,fii,FII S F LIMA,CI,BRFLMACTF009,2023-01-02,126.99,91728.30916666666,60,96,481,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
