date,static,volatility_target,mean_variance,linear_trailing_12m,linear_above_trend,linear_drawdown,linear_market_trailing_12m,linear_short_volatility,oracle_binary,oracle_continuous
2019-09-30,0.55,0.5539221297297039,0.44134789630498905,0.55,0.5934138980761303,0.6317577313970939,0.55,0.45087379906037794,0.0,0.0
2019-10-31,0.55,0.5532203476714233,0.4016041003119217,0.55,0.557217533131999,0.6194258880090704,0.55,0.4653466997063303,0.95,0.95
2019-11-30,0.55,1.3173793442979433,0.38971577442500804,0.6247585685250029,0.559953093088145,0.6351399222593832,0.55,0.45353915739546885,0.0,0.0
2019-12-31,0.55,1.2487571358179224,0.4436984432443829,0.607310509445464,0.537101327449684,0.6330604832252156,0.55,0.45304993440227903,0.95,0.95
2020-01-31,0.55,1.1863999657411486,0.4626074796588655,0.6167571879924111,0.571804633000598,0.6330890719487701,0.55,0.48205555918969495,0.95,0.6927980370950667
2020-02-29,0.55,1.1843844041327825,0.4376727895363283,0.6152064978586588,0.5716904601989299,0.6321063044040774,0.55,0.4840409539550172,0.0,0.0
2020-03-31,0.55,1.058740623096907,0.34890340905244444,0.5518124689157254,0.5120189560703929,0.5798111577247006,0.55,0.5426780828107566,0.0,0.0
2020-04-30,0.55,0.39175069435465704,0.05968257313805383,0.55,0.26804051652048516,0.55,0.55,1.0669226643046583,0.95,0.95
2020-05-31,0.55,0.3388637057012522,0.0925589971898327,0.55,0.55,0.55,0.55,1.3813317802489542,0.0,0.0
2020-06-30,0.55,0.3439546959361425,0.11657725960020796,0.55,0.55,0.55,0.55,1.3015749017679865,0.95,0.95
2020-07-31,0.55,0.34116323810972493,0.12648021302317042,0.55,0.55,0.55,0.55,0.6622543467535661,0.95,0.95
2020-08-31,0.55,0.3368402269798902,0.13672477127464397,0.55,0.55,0.55,0.55,0.3898150930772807,0.95,0.95
2020-09-30,0.55,0.329957626988327,0.16560109190145011,0.55,0.55,0.55,0.55,0.36150651543926704,0.0,0.0
2020-10-31,0.55,0.3237566524793295,0.1447912463972632,0.55,0.55,0.55,0.55,0.6908800534213142,0.0,0.0
2020-11-30,0.55,0.3208484775181006,0.0936833892152044,0.55,0.55,0.55,0.55,0.6426831872917549,0.95,0.95
2020-12-31,0.55,0.29745790634420527,0.11947688667366459,0.55,0.55,0.55,0.55,0.9468234434390814,0.95,0.7783270453895181
2021-01-31,0.55,0.30007359333959505,0.114276331560193,0.55,0.55,0.55,0.55,0.8145956596245081,0.0,0.0
