ticker,isin,issuer_name,asset_class,cnpj_cia,cvm_name,cvm_sector,match_method,confidence,mapping_status,source,universe_year,decision_date
SULA11.SA,BRSULACDAM12,SUL AMERICA,equity,33.041.062/0001-09,SUL AMERICA CIA NACL SEGUROS,Seguradoras e Corretoras,official_b3_issuer_unique_prefix,0.99,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
SULT4.SA,BRSULTACNPR9,SULTEPA,equity,89.723.993/0001-33,CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL,"Construção Civil, Mat. Constr. e Decoração",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
SUZB5.SA,BRSUZBACNPA3,SUZANO PAPEL,equity,16.404.287/0001-55,SUZANO S.A.,Papel e Celulose,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TAMM3.SA,BRTAMMACNOR5,TAM S/A,equity,01.832.635/0001-18,TAM S.A.,Serviços Transporte e Logística,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TAMM4.SA,BRTAMMACNPR2,TAM S/A,equity,01.832.635/0001-18,TAM S.A.,Serviços Transporte e Logística,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TBLE3.SA,BRTBLEACNOR2,TRACTEBEL,equity,02.474.103/0001-19,ENGIE BRASIL ENERGIA S.A.,Energia Elétrica,unique_cotahist_prefix,0.97,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TCNO3.SA,BRTCNOACNOR5,TECNOSOLO,equity,33.111.246/0001-90,MASSA FALIDA DE TECNOSOLO ENGENHARIA SA,"Construção Civil, Mat. Constr. e Decoração",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TCSA3.SA,BRTCSAACNOR3,TECNISA,equity,08.065.557/0001-12,TECNISA S/A,"Construção Civil, Mat. Constr. e Decoração",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TECN3.SA,BRTECNACNOR6,TECHNOS,equity,09.295.063/0001-97,TECHNOS SA,Comércio (Atacado e Varejo),official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TEKA3.SA,BRTEKAACNOR6,TEKA,equity,82.636.986/0001-55,TEKA TECELAGEM KUEHNRICH SA - EM RECUPERAÇÃO JUDICIAL,Têxtil e Vestuário,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TEKA4.SA,BRTEKAACNPR3,TEKA,equity,82.636.986/0001-55,TEKA TECELAGEM KUEHNRICH SA - EM RECUPERAÇÃO JUDICIAL,Têxtil e Vestuário,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TELB3.SA,BRTELBACNOR2,TELEBRAS,equity,00.336.701/0001-04,TELEC. BRASILEIRAS S.A. - TELEBRÁS,Telecomunicações,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TELB4.SA,BRTELBACNPR9,TELEBRAS,equity,00.336.701/0001-04,TELEC. BRASILEIRAS S.A. - TELEBRÁS,Telecomunicações,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TEMP3.SA,BRTEMPACNOR0,TEMPO PART,equity,06.977.739/0001-34,TEMPO PARTICIPAÇOES S/A,Emp. Adm. Part. - Serviços médicos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TERI3.SA,BRTERIACNOR4,TEREOS,equity,11.566.501/0001-56,TEREOS INTERNACIONAL S/A,Alimentos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TGMA3.SA,BRTGMAACNOR7,TEGMA,equity,02.351.144/0001-18,TEGMA GESTÃO LOGÍSTICA SA,Serviços Transporte e Logística,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TIBR5.SA,BRTIBRACNPA3,MILLENNIUM,equity,15.115.504/0001-24,TRONOX PIGMENTOS DO BRASIL S.A.,Petroquímicos e Borracha,unique_cotahist_prefix,0.97,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TIMP3.SA,BRTIMPACNOR1,TIM PART S/A,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TMAR5.SA,BRTMARACNPA7,TELEMAR N L,equity,33.000.118/0001-79,TELEMAR NORTE LESTE SA,Telecomunicações,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TNLP3.SA,BRTNLPACNOR3,TELEMAR,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TNLP4.SA,BRTNLPACNPR0,TELEMAR,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TOTS3.SA,BRTOTSACNOR8,TOTVS,equity,53.113.791/0001-22,TOTVS S.A,Comunicação e Informática,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TOYB3.SA,BRTOYBACNOR4,TECTOY,equity,22.770.366/0001-82,TEC TOY S/A,"Máquinas, Equipamentos, Veículos e Peças",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TOYB4.SA,BRTOYBACNPR1,TECTOY,equity,22.770.366/0001-82,TEC TOY S/A,"Máquinas, Equipamentos, Veículos e Peças",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TPIS3.SA,BRTPISACNOR8,TRIUNFO PART,equity,03.014.553/0001-91,TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TRIS3.SA,BRTRISACNOR4,TRISUL,equity,08.811.643/0001-27,TRISUL S/A,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TRPL3.SA,BRTRPLACNOR4,TRAN PAULIST,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TRPL4.SA,BRTRPLACNPR1,TRAN PAULIST,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
TRPN3.SA,BRTRPNACNOR0,TARPON INV,equity,05.341.549/0001-63,TARPON INVESTIMENTOS S/A,Emp. Adm. Part. - Intermediação Financeira,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
UGPA3.SA,BRUGPAACNOR8,ULTRAPAR,equity,33.256.439/0001-39,ULTRAPAR PARTICIPAÇÕES SA,Emp. Adm. Part. - Petróleo e Gás,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
UNIP3.SA,BRUNIPACNOR7,UNIPAR,equity,33.958.695/0001-78,UNIPAR CARBOCLORO S.A.,Petroquímicos e Borracha,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
UNIP6.SA,BRUNIPACNPB8,UNIPAR,equity,33.958.695/0001-78,UNIPAR CARBOCLORO S.A.,Petroquímicos e Borracha,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
UOLL4.SA,BRUOLLACNPR5,UOL,equity,01.109.184/0001-95,UNIVERSO ONLINE SA,Telecomunicações,exact_normalised_name,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
USIM3.SA,BRUSIMACNOR3,USIMINAS,equity,60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,Metalurgia e Siderurgia,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
USIM5.SA,BRUSIMACNPA6,USIMINAS,equity,60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,Metalurgia e Siderurgia,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
VAGR3.SA,BRVAGRACNOR2,V-AGRO,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
VALE3.SA,BRVALEACNOR0,VALE,equity,33.592.510/0001-54,VALE S.A.,Extração Mineral,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
VALE5.SA,BRVALEACNPA3,VALE,equity,33.592.510/0001-54,VALE S.A.,Extração Mineral,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
VIVR3.SA,BRVIVRACNOR4,VIVER,equity,67.571.414/0001-41,VIVER INCORPORADORA E CONSTRUTORA S.A,"Construção Civil, Mat. Constr. e Decoração",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
VIVT3.SA,BRVIVTACNOR0,TELEF BRASIL,equity,02.558.157/0001-62,TELEFÔNICA BRASIL S.A.,Telecomunicações,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
VIVT4.SA,BRVIVTACNPR7,TELEF BRASIL,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
VLID3.SA,BRVLIDACNOR5,VALID,equity,33.113.309/0001-47,VALID SOLUÇÕES S.A.,Comunicação e Informática,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
WEGE3.SA,BRWEGEACNOR0,WEG,equity,84.429.695/0001-11,WEG SA,"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
WHRL4.SA,BRWHRLACNPR2,WHIRLPOOL,equity,59.105.999/0001-86,WHIRLPOOL S.A,"Máquinas, Equipamentos, Veículos e Peças",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
WISA4.SA,BRWISAACNPR1,WIEST,equity,79.313.086/0001-62,WIEST SA,Metalurgia e Siderurgia,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
