ticker,as_of_date,available_date,sector,is_financial,market_cap_brl,price_to_earnings,price_to_book,ev_to_ebit,free_cash_flow_yield,roe,roic,debt_to_ebitda,interest_coverage,operating_margin,revenue_growth_3y,average_daily_value_brl,source,decision_date,mapping_method,snapshot_vintage
DIRR3.SA,2011-09-30,2011-11-10,"Construção Civil, Mat. Constr. e Decoração",False,1267368039.0,7.497355917464299,1.0576410013544222,7.8648807031529815,-0.18139324405039695,0.1410685330932148,0.1339428514833405,0.5242921860459933,10.39488380471987,0.16650667446428263,,732611.5833333334,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-10; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 5048, received 2011-02-28",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
DTCY3.SA,2011-09-30,2011-11-11,Telecomunicações,False,45480506.6,,7.615624012056263,1518.8227935483872,-0.004419475837588845,-0.21918955123911588,0.004092409240924092,0.980428134556575,0.0229459659511473,0.0026507054296707995,,26005.735849056604,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-11; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 13304, received 2011-12-14",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EALT4.SA,2011-09-30,2011-11-03,Metalurgia e Siderurgia,False,31875000.0,3.0287913340935004,0.5903543051877095,2.724170124481328,-0.2376470588235294,0.19491415553868094,0.2583065380493033,,1.96054504779337,0.11149148778682458,,33089.34615384616,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-03; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 1349, received 2010-06-30",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ECOR3.SA,2011-09-30,2011-11-08,Serviços Transporte e Logística,False,7497741653.6,21.081027977608016,3.894602975541799,11.423584572203442,0.02787759430196433,0.18474445267463205,0.2575908002638217,1.0446462877067415,2.524973773864075,0.4342038847217203,,18317486.266666666,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-08; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 7091, received 2011-05-04",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EMAE4.SA,2011-09-30,2011-11-11,Energia Elétrica,False,144571135774.0,13286.56702270012,178.56952295867006,,0.00026028708841870676,0.013439854151458671,-0.14594399290785426,999.0,-29.592900302114803,-0.44502623747756753,,53419.47457627119,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-11; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 7037, received 2011-05-03",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EMBR3.SA,2011-09-30,2011-11-02,"Máquinas, Equipamentos, Veículos e Peças",False,8737487519.2,15.690016052233688,1.4657302172185929,10.997684098396375,0.0805302437861936,0.09341801897072796,0.13598497896591175,-0.3099866360463457,10.087489573541289,0.0799246216211198,,18283927.33333333,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-02; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 7146, received 2011-05-04",2012-01-02,official_b3_issuer_unique_prefix,B3/CVM point-in-time full-universe gate
ENBR3.SA,2011-09-30,2011-10-26,Energia Elétrica,False,6590415966.0,8.310152077532987,0.9825006605744538,7.035934900027907,0.10265861874127415,0.11822896276840776,0.140287698379877,1.4491980087306855,2.3748588177091596,0.23516611580346689,,25467018.95,"CVM ITR 2011, ref 2011-09-30, receipt 2011-10-26; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 6553, received 2011-04-15",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EQTL3.SA,2011-09-30,2011-11-03,Energia Elétrica,False,1391547801.28,5.389689648510576,1.1025881218375468,6.330152115422772,-0.027688592490001853,0.2045735828485493,0.16676349835113977,2.1452631451724993,2.15921369632832,0.20542522607314273,,1737250.65,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-03; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 7326, received 2011-05-09",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ESTR4.SA,2011-09-30,2011-11-11,Brinquedos e Lazer,False,5820114.600000001,,,,2.9691855208486784,,,43.342776203966004,-0.1251070144398151,-0.045159097230090955,,28088.84745762712,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-11; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 10112, received 2011-07-12",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ETER3.SA,2011-09-30,2011-12-23,"Construção Civil, Mat. Constr. e Decoração",False,807290000.0,8.575692873152958,1.9042104021700672,7.221767414662671,0.07491731595832972,0.22204741125132682,0.2688690832981222,-0.12807440787776717,3.148133233619053,0.13496669239856657,,715599.8166666667,"CVM ITR 2011, ref 2011-09-30, receipt 2011-12-23; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 6639, received 2011-04-20",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EUCA4.SA,2011-09-30,2011-11-08,"Construção Civil, Mat. Constr. e Decoração",False,392713958.40000004,5.540703157538306,0.39832193289320345,4.230883799692639,-0.09584329559700212,0.0718901412993536,0.11721809679916455,0.8311733541132477,2.264040702445429,0.15658737861322528,,322704.8,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-08; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 11321, received 2011-08-19",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EVEN3.SA,2011-09-30,2011-11-09,"Construção Civil, Mat. Constr. e Decoração",False,1479080206.72,5.922266782729861,0.924048579403893,8.127445016945506,-0.02649957711686144,0.1560295429612433,0.11714822623774603,3.101472032052151,4.103192340589907,0.15444828658802245,,7395090.966666667,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-09; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 7507, received 2011-05-10",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EZTC3.SA,2011-09-30,2011-11-08,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",False,2362258332.0,7.937109259396147,1.6879278000317255,8.227276901976857,0.06110974318282138,0.21266279004960337,0.2255832147937411,-1.0724891170671715,29.418666666666667,0.36925530738289414,,5829031.033333333,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-08; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 8359, received 2011-05-19",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
FHER3.SA,2011-09-30,2011-11-16,Petroquímicos e Borracha,False,545303328.75,4.150770538691066,1.270188439445714,3.4079678964080853,0.344666885549431,0.3060126855015851,0.3222359422090458,1.7605208591742454,1.010853404698186,0.08672725255806718,,607464.8666666667,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-16; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 6605, received 2011-04-19",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
