name,train_influence,train_penalty,train_equity_cap,train_gamma,train_split,train_cagr,train_cdi_cagr,train_reference_mvo_cagr,train_excess_cdi,train_excess_reference_mvo,train_hit_cdi,train_hit_reference_mvo,train_drawdown,train_turnover,holdout_influence,holdout_penalty,holdout_equity_cap,holdout_gamma,holdout_split,holdout_cagr,holdout_cdi_cagr,holdout_reference_mvo_cagr,holdout_excess_cdi,holdout_excess_reference_mvo,holdout_hit_cdi,holdout_hit_reference_mvo,holdout_drawdown,holdout_turnover,train_score
tilt_0.6_turnover_0.0_equity_1.0_gamma_5.0,0.6,0.0,1.0,5.0,train,0.1566673108169534,0.08511971475667113,0.15011140349901697,0.07154759606028227,0.006555907317936427,0.6666666666666666,0.3333333333333333,-0.11757970744461721,0.9720019294136962,0.6,0.0,1.0,5.0,holdout,0.011840720346056655,0.10347591307479975,0.025623944040748414,-0.0916351927287431,-0.01378322369469176,0.4,0.6,-0.20672051154052096,0.9855644079653164,-0.01909668956315093
tilt_0.1_turnover_0.0_equity_1.0_gamma_5.0,0.1,0.0,1.0,5.0,train,0.14934288633818804,0.08511971475667113,0.15011140349901697,0.06422317158151691,-0.0007685171608289298,0.6666666666666666,0.5,-0.14230987884035096,0.8301098897893798,0.1,0.0,1.0,5.0,holdout,0.01638883767459487,0.10347591307479975,0.025623944040748414,-0.08708707540020488,-0.009235106366153545,0.4,0.4,-0.17101021725910304,0.9112608614739187,-0.01955633455825001
tilt_0.6_turnover_0.01_equity_1.0_gamma_5.0,0.6,0.01,1.0,5.0,train,0.15551573902712734,0.08511971475667113,0.15011140349901697,0.07039602427045621,0.005404335528110371,0.6666666666666666,0.3333333333333333,-0.12283782524982367,0.959076724744274,0.6,0.01,1.0,5.0,holdout,0.009394373551091295,0.10347591307479975,0.025623944040748414,-0.09408153952370846,-0.01622957048965712,0.4,0.6,-0.20672051156592675,0.9523269176033594,-0.020107312675860814
tilt_0.6_turnover_0.06_equity_1.0_gamma_5.0,0.6,0.06,1.0,5.0,train,0.15085245862457564,0.08511971475667113,0.15011140349901697,0.06573274386790451,0.000741055125558665,0.6666666666666666,0.16666666666666666,-0.14570583931346826,0.8703399565938925,0.6,0.06,1.0,5.0,holdout,0.012046144583640839,0.10347591307479975,0.025623944040748414,-0.09142976849115891,-0.013577799457107576,0.4,0.4,-0.16788217489195645,0.841052917116234,-0.02056019666592608
tilt_0.4_turnover_0.03_equity_1.0_gamma_5.0,0.4,0.03,1.0,5.0,train,0.15024354087173686,0.08511971475667113,0.15011140349901697,0.06512382611506573,0.00013213737271988713,0.6666666666666666,0.16666666666666666,-0.14570583736020937,0.8599486753412379,0.4,0.03,1.0,5.0,holdout,0.007879583356193542,0.10347591307479975,0.025623944040748414,-0.09559632971860621,-0.017744360684554872,0.4,0.4,-0.18509321542628943,0.8799299014905344,-0.020738904046338172
tilt_0.4_turnover_0.01_equity_1.0_gamma_5.0,0.4,0.01,1.0,5.0,train,0.15279275618566635,0.08511971475667113,0.15011140349901697,0.06767304142899522,0.002681352686649374,0.6666666666666666,0.3333333333333333,-0.13287251181144732,0.9178292939571558,0.4,0.01,1.0,5.0,holdout,0.005097151708056913,0.10347591307479975,0.025623944040748414,-0.09837876136674284,-0.0205267923326915,0.4,0.4,-0.20386671164819703,0.9234945366941363,-0.021428535280070993
tilt_0.25_turnover_0.01_equity_1.0_gamma_5.0,0.25,0.01,1.0,5.0,train,0.14981563708873424,0.08511971475667113,0.15011140349901697,0.06469592233206312,-0.0002957664102827273,0.6666666666666666,0.3333333333333333,-0.14122677058056132,0.8600532729339453,0.25,0.01,1.0,5.0,holdout,0.007495401821971948,0.10347591307479975,0.025623944040748414,-0.0959805112528278,-0.018128542218776467,0.2,0.2,-0.19089739167110364,0.9035861844062989,-0.02160517137161415
tilt_0.25_turnover_0.0_equity_1.0_gamma_5.0,0.25,0.0,1.0,5.0,train,0.15130548486826756,0.08511971475667113,0.15011140349901697,0.06618577011159643,0.001194081369250588,0.6666666666666666,0.5,-0.13386993853789064,0.8910333889144243,0.25,0.0,1.0,5.0,holdout,0.006429581241700344,0.10347591307479975,0.025623944040748414,-0.09704633183309941,-0.01919436279904807,0.2,0.2,-0.19894780044945937,0.9239559369431927,-0.02172348741059542
tilt_0.4_turnover_0.0_equity_1.0_gamma_5.0,0.4,0.0,1.0,5.0,train,0.1541111232478496,0.08511971475667113,0.15011140349901697,0.06899140849117846,0.00399971974883262,0.6666666666666666,0.3333333333333333,-0.12613353738195066,0.9488307488744422,0.4,0.0,1.0,5.0,holdout,0.007461796378219976,0.10347591307479975,0.025623944040748414,-0.09601411669657978,-0.01816214766252844,0.4,0.4,-0.20386671068709972,0.9398436566986543,-0.021891946647433144
tilt_0.6_turnover_0.03_equity_1.0_gamma_5.0,0.6,0.03,1.0,5.0,train,0.15254383771977298,0.08511971475667113,0.15011140349901697,0.06742412296310185,0.002432434220756008,0.6666666666666666,0.3333333333333333,-0.13628707419572916,0.9300167125433342,0.6,0.03,1.0,5.0,holdout,0.004601267531154862,0.10347591307479975,0.025623944040748414,-0.09887464554364489,-0.021022676509593552,0.4,0.4,-0.20672051033613337,0.9117507710603089,-0.023145114070475564
tilt_0.1_turnover_0.0_equity_0.75_gamma_1.0,0.1,0.0,0.75,1.0,train,0.14445148419795917,0.08511971475667113,0.15259803743902345,0.05933176944128804,-0.00814655324106428,0.6666666666666666,0.16666666666666666,-0.15384495853287694,0.7571287899388991,0.1,0.0,0.75,1.0,holdout,0.013592541986325202,0.10347591307479975,-0.003262475816894317,-0.08988337108847455,0.01685501780321952,0.4,0.8,-0.20965064191110616,0.7902513656889582,-0.024527662793666152
tilt_0.1_turnover_0.06_equity_0.75_gamma_1.0,0.1,0.06,0.75,1.0,train,0.14445147753442655,0.08511971475667113,0.15259803743902345,0.059331762777755426,-0.008146559904596895,0.6666666666666666,0.0,-0.15384497369280237,0.7571287904619469,0.1,0.06,0.75,1.0,holdout,0.016928555422842884,0.10347591307479975,-0.003262475816894317,-0.08654735765195687,0.0201910312397372,0.2,0.6,-0.1802047784466555,0.7320818804752907,-0.024527676173036167
tilt_0.1_turnover_0.03_equity_0.75_gamma_1.0,0.1,0.03,0.75,1.0,train,0.14445147586530305,0.08511971475667113,0.15259803743902345,0.05933176110863192,-0.008146561573720401,0.6666666666666666,0.0,-0.15384497236438277,0.7571287948128775,0.1,0.03,0.75,1.0,holdout,0.009528857223177756,0.10347591307479975,-0.003262475816894317,-0.093947055851622,0.012791333040072073,0.2,0.6,-0.20963358684084077,0.758823124610148,-0.024527679946376238
tilt_0.1_turnover_0.01_equity_0.75_gamma_1.0,0.1,0.01,0.75,1.0,train,0.14445147201869113,0.08511971475667113,0.15259803743902345,0.05933175726202,-0.008146565420332319,0.6666666666666666,0.16666666666666666,-0.15384497360820704,0.7571287999022703,0.1,0.01,0.75,1.0,holdout,0.009528862142544225,0.10347591307479975,-0.003262475816894317,-0.09394705093225553,0.012791337959438542,0.2,0.8,-0.20963359060271247,0.7588231480876384,-0.024527688148539353
tilt_0.0_turnover_0.03_equity_0.55_gamma_2.5,0.0,0.03,0.55,2.5,train,0.1369014152418453,0.08511971475667113,0.1497523824925111,0.051781700485174165,-0.012850967250665812,0.6666666666666666,0.0,-0.13981118546198512,0.6415833370717821,0.0,0.03,0.55,2.5,holdout,0.021516794584231835,0.10347591307479975,0.01808553285761172,-0.08195911849056792,0.003431261726620116,0.2,0.8,-0.14063332417166885,0.7253020930186267,-0.02522760047266985
tilt_0.1_turnover_0.06_equity_1.0_gamma_1.0,0.1,0.06,1.0,1.0,train,0.15604808124533198,0.08511971475667113,0.16847617885013344,0.07092836648866085,-0.012428097604801458,0.6666666666666666,0.3333333333333333,-0.14545737252775437,0.8442604893829659,0.1,0.06,1.0,1.0,holdout,0.007787381800713256,0.10347591307479975,-0.028481011915990284,-0.0956885312740865,0.03626839371670354,0.2,0.8,-0.2161664257195306,0.8016994224622248,-0.0259257800544372
tilt_0.6_turnover_0.06_equity_0.55_gamma_5.0,0.6,0.06,0.55,5.0,train,0.13975285359656864,0.08511971475667113,0.1591848378751184,0.05463313883989751,-0.019431984278549752,0.6666666666666666,0.5,-0.1555841389791336,0.6207070641855471,0.6,0.06,0.55,5.0,holdout,0.037197668483164525,0.10347591307479975,0.03728225316578615,-0.06627824459163523,-8.458468262162455e-05,0.2,0.6,-0.12171042974346313,0.681094544973077,-0.026869551857206957
tilt_0.1_turnover_0.03_equity_0.55_gamma_1.0,0.1,0.03,0.55,1.0,train,0.13838527801818046,0.08511971475667113,0.15934172668831614,0.05326556326150933,-0.020956448670135686,0.6666666666666666,0.6666666666666666,-0.17519814666094602,0.6070213325990753,0.1,0.03,0.55,1.0,holdout,0.01883744414574151,0.10347591307479975,0.018827008558778946,-0.08463846892905824,1.0435586962564969e-05,0.2,0.4,-0.15033766022769912,0.7311973981519909,-0.028393018668533887
tilt_0.0_turnover_0.03_equity_0.55_gamma_1.0,0.0,0.03,0.55,1.0,train,0.1383846858177309,0.08511971475667113,0.15934172668831614,0.05326497106105976,-0.020957040870585253,0.6666666666666666,0.6666666666666666,-0.1752007175909751,0.6070205086187831,0.0,0.03,0.55,1.0,holdout,0.01896231887147537,0.10347591307479975,0.018827008558778946,-0.08451359420332438,0.0001353103126964239,0.2,0.6,-0.15033759279414072,0.7167403927958953,-0.028394120671403802
tilt_0.1_turnover_0.06_equity_0.55_gamma_1.0,0.1,0.06,0.55,1.0,train,0.13838468064740428,0.08511971475667113,0.15934172668831614,0.05326496589073315,-0.020957046040911864,0.6666666666666666,0.6666666666666666,-0.17520074221891568,0.6070204981586901,0.1,0.06,0.55,1.0,holdout,0.02854090853252922,0.10347591307479975,0.018827008558778946,-0.07493500454227053,0.009713899973750273,0.2,0.6,-0.10935315992257466,0.6830474760543421,-0.028394129966047725
tilt_0.6_turnover_0.06_equity_0.55_gamma_1.0,0.6,0.06,0.55,1.0,train,0.1383846793845096,0.08511971475667113,0.15934172668831614,0.053264964627838474,-0.020957047303806542,0.6666666666666666,0.6666666666666666,-0.17520074899459337,0.607020496688239,0.6,0.06,0.55,1.0,holdout,0.028490927957999457,0.10347591307479975,0.018827008558778946,-0.0749849851168003,0.00966391939922051,0.2,0.6,-0.10935318446764009,0.6886571965615799,-0.02839413234479197
tilt_0.25_turnover_0.06_equity_0.55_gamma_1.0,0.25,0.06,0.55,1.0,train,0.13838467897982576,0.08511971475667113,0.15934172668831614,0.05326496422315463,-0.020957047708490384,0.6666666666666666,0.6666666666666666,-0.17520075070109176,0.6070204945620586,0.25,0.06,0.55,1.0,holdout,0.028540908568237544,0.10347591307479975,0.018827008558778946,-0.07493500450656221,0.009713900009458598,0.2,0.6,-0.10935316181862409,0.6830474788793082,-0.028394132941541618
tilt_0.4_turnover_0.06_equity_0.55_gamma_1.0,0.4,0.06,0.55,1.0,train,0.13838467831083845,0.08511971475667113,0.15934172668831614,0.05326496355416732,-0.020957048377477694,0.6666666666666666,0.6666666666666666,-0.17520075360400245,0.6070204952438482,0.4,0.06,0.55,1.0,holdout,0.02849093464765584,0.10347591307479975,0.018827008558778946,-0.07498497842714391,0.009663926088876895,0.2,0.6,-0.10935316042423593,0.6886571141892375,-0.028394134347695194
tilt_0.0_turnover_0.06_equity_0.55_gamma_1.0,0.0,0.06,0.55,1.0,train,0.1383846781849758,0.08511971475667113,0.15934172668831614,0.05326496342830467,-0.020957048503340348,0.6666666666666666,0.3333333333333333,-0.1752007459631374,0.6070205012540059,0.0,0.06,0.55,1.0,holdout,0.028540909318473417,0.10347591307479975,0.018827008558778946,-0.07493500375632633,0.009713900759694472,0.2,0.6,-0.10935315940176304,0.6830474741779342,-0.028394135200436266
tilt_0.0_turnover_0.06_equity_1.0_gamma_2.5,0.0,0.06,1.0,2.5,train,0.1447124496781742,0.08511971475667113,0.15006098636085863,0.05959273492150308,-0.005348536682684424,0.6666666666666666,0.3333333333333333,-0.1457058396558245,0.8270738603102993,0.0,0.06,1.0,2.5,holdout,0.013798222165486207,0.10347591307479975,-0.0014333929003816914,-0.08967769090931355,0.015231615065867898,0.2,0.8,-0.1192593147014297,0.6831427052851651,-0.028463187792211284
tilt_0.1_turnover_0.0_equity_1.0_gamma_2.5,0.1,0.0,1.0,2.5,train,0.15271305143247327,0.08511971475667113,0.15006098636085863,0.06759333667580214,0.00265206507161464,0.6666666666666666,0.8333333333333334,-0.11757969996411566,0.988454884546381,0.1,0.0,1.0,2.5,holdout,-0.0026258146813220584,0.10347591307479975,-0.0014333929003816914,-0.10610172775612181,-0.001192421780940367,0.2,0.2,-0.21238339056386724,1.0201355301329509,-0.02860008670722132
tilt_0.1_turnover_0.01_equity_1.0_gamma_2.5,0.1,0.01,1.0,2.5,train,0.15271304779865535,0.08511971475667113,0.15006098636085863,0.06759333304198423,0.0026520614377967267,0.6666666666666666,0.6666666666666666,-0.11757971299653269,0.9884548710024177,0.1,0.01,1.0,2.5,holdout,-0.0031525648318974087,0.10347591307479975,-0.0014333929003816914,-0.10662847790669716,-0.0017191719315157172,0.2,0.4,-0.21238339135988893,1.0046688385646285,-0.028600092620460815
tilt_0.0_turnover_0.06_equity_0.55_gamma_5.0,0.0,0.06,0.55,5.0,train,0.13823063181356932,0.08511971475667113,0.1591848378751184,0.05311091705689819,-0.020954206061549074,0.6666666666666666,0.5,-0.17520073953510462,0.6170666965593001,0.0,0.06,0.55,5.0,holdout,0.053334027805784556,0.10347591307479975,0.03728225316578615,-0.050141885269015196,0.016051774639998406,0.4,0.8,-0.10351022190630943,0.6592265007305619,-0.029549958660580904
tilt_0.1_turnover_0.06_equity_1.0_gamma_2.5,0.1,0.06,1.0,2.5,train,0.14669770984222041,0.08511971475667113,0.15006098636085863,0.061577995085549286,-0.003363276518638214,0.6666666666666666,0.6666666666666666,-0.14570583942063808,0.8842432286462497,0.1,0.06,1.0,2.5,holdout,0.01323254845497801,0.10347591307479975,-0.0014333929003816914,-0.09024336461982174,0.014665941355359702,0.2,0.8,-0.12185225672854427,0.6831022180492583,-0.03020960429771391
tilt_0.1_turnover_0.06_equity_0.55_gamma_2.5,0.1,0.06,0.55,2.5,train,0.13314360706191852,0.08511971475667113,0.1497523824925111,0.048023892305247395,-0.01660877543059258,0.6666666666666666,0.5,-0.1752007431514423,0.6197299306991145,0.1,0.06,0.55,2.5,holdout,0.035305240621893885,0.10347591307479975,0.01808553285761172,-0.06817067245290587,0.017219707764282166,0.2,0.8,-0.1093531607460414,0.678887836037479,-0.030557876195256642
tilt_0.1_turnover_0.03_equity_1.0_gamma_1.0,0.1,0.03,1.0,1.0,train,0.16021745411270416,0.08511971475667113,0.16847617885013344,0.07509773935603303,-0.00825872473742928,0.6666666666666666,0.16666666666666666,-0.1175796991710637,0.9771646418866307,0.1,0.03,1.0,1.0,holdout,-0.01935108773036298,0.10347591307479975,-0.028481011915990284,-0.12282700080516273,0.009129924185627303,0.2,0.6,-0.24218655545378964,0.9349321975345728,-0.03087744957005932
tilt_0.1_turnover_0.0_equity_1.0_gamma_1.0,0.1,0.0,1.0,1.0,train,0.1602174517682624,0.08511971475667113,0.16847617885013344,0.07509773701159128,-0.008258727081871031,0.6666666666666666,0.5,-0.11757969903227283,0.9771646296097196,0.1,0.0,1.0,1.0,holdout,-0.011832015179986,0.10347591307479975,-0.028481011915990284,-0.11530792825478575,0.016648996736004285,0.4,0.6,-0.21616221866899277,1.028884256126167,-0.030877453031251723
tilt_0.1_turnover_0.01_equity_1.0_gamma_1.0,0.1,0.01,1.0,1.0,train,0.16021745242889596,0.08511971475667113,0.16847617885013344,0.07509773767222483,-0.008258726421237483,0.6666666666666666,0.3333333333333333,-0.11757969959725734,0.977164646495627,0.1,0.01,1.0,1.0,holdout,-0.017573833930900062,0.10347591307479975,-0.028481011915990284,-0.12104974700569981,0.010907177985090222,0.2,0.4,-0.2352946207185166,0.9659102997753284,-0.030877453398575352
tilt_0.0_turnover_0.0_equity_1.0_gamma_2.5,0.0,0.0,1.0,2.5,train,0.15006098636085863,0.08511971475667113,0.15006098636085863,0.0649412716041875,0.0,0.6666666666666666,0.0,-0.11757970888821179,0.9881385274762794,0.0,0.0,1.0,2.5,holdout,-0.0014333929003816914,0.10347591307479975,-0.0014333929003816914,-0.10490930597518144,0.0,0.2,0.0,-0.205557541962622,0.993164732172478,-0.03387258114344044
tilt_0.1_turnover_0.06_equity_0.55_gamma_5.0,0.1,0.06,0.55,5.0,train,0.13580490616026508,0.08511971475667113,0.1591848378751184,0.050685191403593954,-0.023379931714853308,0.6666666666666666,0.3333333333333333,-0.17520074531424956,0.6170003493539856,0.1,0.06,0.55,5.0,holdout,0.05094131882153041,0.10347591307479975,0.03728225316578615,-0.05253459425326934,0.013659065655744262,0.4,0.8,-0.10548844745402719,0.6596187714555934,-0.03439477524665792
tilt_0.1_turnover_0.03_equity_1.0_gamma_2.5,0.1,0.03,1.0,2.5,train,0.1469092986169862,0.08511971475667113,0.15006098636085863,0.06178958386031508,-0.0031516877438724222,0.6666666666666666,0.6666666666666666,-0.1439035998634931,0.9317868260905723,0.1,0.03,1.0,2.5,holdout,-0.008235003456233403,0.10347591307479975,-0.0014333929003816914,-0.11171091653103316,-0.0068016105558517115,0.2,0.4,-0.21238338478167884,0.8468735096972815,-0.03454078649261458
tilt_0.0_turnover_0.01_equity_1.0_gamma_2.5,0.0,0.01,1.0,2.5,train,0.14818048452237997,0.08511971475667113,0.15006098636085863,0.06306076976570885,-0.0018805018384786543,0.6666666666666666,0.0,-0.12620161457437284,0.9674767494530516,0.0,0.01,1.0,2.5,holdout,-0.004254805526330174,0.10347591307479975,-0.0014333929003816914,-0.10773071860112993,-0.002821412625948483,0.2,0.4,-0.2055575463366256,0.9371707737870864,-0.03556740701807498
tilt_0.4_turnover_0.06_equity_0.55_gamma_5.0,0.4,0.06,0.55,5.0,train,0.13475656024928506,0.08511971475667113,0.1591848378751184,0.049636845492613935,-0.024428277625833328,0.6666666666666666,0.5,-0.17422385113791772,0.6151552201377651,0.4,0.06,0.55,5.0,holdout,0.04283265770511102,0.10347591307479975,0.03728225316578615,-0.06064325536968873,0.005550404539324871,0.4,0.6,-0.11532604688179404,0.6624519702861386,-0.03630695414699591
tilt_0.25_turnover_0.06_equity_0.55_gamma_5.0,0.25,0.06,0.55,5.0,train,0.13464746495206414,0.08511971475667113,0.1591848378751184,0.04952775019539302,-0.024537372923054246,0.6666666666666666,0.3333333333333333,-0.1752007437734191,0.6175116601648587,0.25,0.06,0.55,5.0,holdout,0.047340958064558514,0.10347591307479975,0.03728225316578615,-0.05613495501024124,0.010058704898772364,0.4,0.8,-0.10847578958584647,0.6601954629745247,-0.0367607887441471
tilt_0.0_turnover_0.06_equity_0.55_gamma_2.5,0.0,0.06,0.55,2.5,train,0.1289686576132052,0.08511971475667113,0.1497523824925111,0.04384894285653407,-0.02078372487930591,0.6666666666666666,0.16666666666666666,-0.17520074680890585,0.6303092254210757,0.0,0.06,0.55,2.5,holdout,0.03982697334510665,0.10347591307479975,0.01808553285761172,-0.0636489397296931,0.021741440487494934,0.2,0.8,-0.109353159737833,0.6641405230216108,-0.03996570456487941
tilt_0.0_turnover_0.03_equity_1.0_gamma_2.5,0.0,0.03,1.0,2.5,train,0.14388183359240148,0.08511971475667113,0.15006098636085863,0.05876211883573035,-0.006179152768457152,0.6666666666666666,0.3333333333333333,-0.14570583956595407,0.9268936386280346,0.0,0.03,1.0,2.5,holdout,-0.0021720920824861434,0.10347591307479975,-0.0014333929003816914,-0.1056480051572859,-0.000738699182104452,0.2,0.8,-0.18281334514260816,0.8191975908802107,-0.04010639779553027
tilt_0.25_turnover_0.0_equity_0.75_gamma_1.0,0.25,0.0,0.75,1.0,train,0.13218659423335177,0.08511971475667113,0.15259803743902345,0.047066879476680645,-0.020411443205671675,0.6666666666666666,0.16666666666666666,-0.15384495978701074,0.7747215588969943,0.25,0.0,0.75,1.0,holdout,0.027069827115984157,0.10347591307479975,-0.003262475816894317,-0.0764060859588156,0.030332302932878474,0.4,0.8,-0.2093481038042465,0.7529936497883584,-0.05081671961869047
tilt_0.25_turnover_0.01_equity_0.75_gamma_1.0,0.25,0.01,0.75,1.0,train,0.13218653149830284,0.08511971475667113,0.15259803743902345,0.04706681674163171,-0.02041150594072061,0.6666666666666666,0.16666666666666666,-0.15384497345297055,0.7747216469508157,0.25,0.01,0.75,1.0,holdout,0.015883736439473495,0.10347591307479975,-0.003262475816894317,-0.08759217663532626,0.01914621225636781,0.2,0.6,-0.20959675634074304,0.7484678321924687,-0.05081685389417047
tilt_0.25_turnover_0.03_equity_0.75_gamma_1.0,0.25,0.03,0.75,1.0,train,0.13218653145916215,0.08511971475667113,0.15259803743902345,0.04706681670249102,-0.0204115059798613,0.6666666666666666,0.3333333333333333,-0.15384497394853203,0.7747216480558717,0.25,0.03,0.75,1.0,holdout,0.01588365127077007,0.10347591307479975,-0.003262475816894317,-0.08759226180402968,0.01914612708766439,0.2,0.6,-0.20959675844638648,0.7484678639537442,-0.050816854082957455
tilt_0.25_turnover_0.06_equity_0.75_gamma_1.0,0.25,0.06,0.75,1.0,train,0.13218652524212993,0.08511971475667113,0.15259803743902345,0.0470668104854588,-0.020411512196893522,0.6666666666666666,0.0,-0.15384497352627124,0.7747216574187518,0.25,0.06,0.75,1.0,holdout,0.02334318364416932,0.10347591307479975,-0.003262475816894317,-0.08013272943063043,0.026605659461063635,0.2,0.6,-0.1801466721312015,0.7207796248154128,-0.050816867453309905
tilt_0.4_turnover_0.0_equity_0.75_gamma_1.0,0.4,0.0,0.75,1.0,train,0.1321865216900453,0.08511971475667113,0.15259803743902345,0.04706680693337417,-0.02041151574897815,0.6666666666666666,0.3333333333333333,-0.15384496091514677,0.7747216692362987,0.4,0.0,0.75,1.0,holdout,0.026052992831589128,0.10347591307479975,-0.003262475816894317,-0.07742292024321062,0.029315468648483445,0.4,0.8,-0.2093197349828526,0.7543569337989606,-0.05081687573923385
tilt_0.6_turnover_0.0_equity_0.75_gamma_1.0,0.6,0.0,0.75,1.0,train,0.13218652132489606,0.08511971475667113,0.15259803743902345,0.04706680656822493,-0.020411516114127393,0.6666666666666666,0.3333333333333333,-0.15384496219050325,0.7747216689831208,0.6,0.0,0.75,1.0,holdout,0.025549680310879008,0.10347591307479975,-0.003262475816894317,-0.07792623276392074,0.028812156127773325,0.4,0.8,-0.20931449999805218,0.7585060059371689,-0.05081687644421455
tilt_0.4_turnover_0.01_equity_0.75_gamma_1.0,0.4,0.01,0.75,1.0,train,0.13218651927916714,0.08511971475667113,0.15259803743902345,0.04706680452249601,-0.020411518159856312,0.6666666666666666,0.3333333333333333,-0.1538449733200158,0.7747216655956622,0.4,0.01,0.75,1.0,holdout,0.015667820176456182,0.10347591307479975,-0.003262475816894317,-0.08780809289834357,0.0189302959933505,0.2,0.6,-0.209547079794705,0.7405413151520378,-0.05081688019692654
tilt_0.6_turnover_0.01_equity_0.75_gamma_1.0,0.6,0.01,0.75,1.0,train,0.13218651913529955,0.08511971475667113,0.15259803743902345,0.047066804378628424,-0.020411518303723897,0.6666666666666666,0.3333333333333333,-0.15384497319021384,0.7747216659141207,0.6,0.01,0.75,1.0,holdout,0.01586925257562566,0.10347591307479975,-0.003262475816894317,-0.0876066604991741,0.019131728392519975,0.4,0.6,-0.20949616306550156,0.7505291250691262,-0.050816880516507554
tilt_0.4_turnover_0.03_equity_0.75_gamma_1.0,0.4,0.03,0.75,1.0,train,0.13218651887331512,0.08511971475667113,0.15259803743902345,0.04706680411664399,-0.02041151856570833,0.6666666666666666,0.16666666666666666,-0.15384497374173056,0.77472166554598,0.4,0.03,0.75,1.0,holdout,0.014156525800277375,0.10347591307479975,-0.003262475816894317,-0.08931938727452238,0.017419001617171692,0.2,0.6,-0.2095830740660064,0.7404160644244298,-0.05081688100366234
tilt_0.6_turnover_0.03_equity_0.75_gamma_1.0,0.6,0.03,0.75,1.0,train,0.1321865187544562,0.08511971475667113,0.15259803743902345,0.04706680399778507,-0.020411518684567254,0.6666666666666666,0.16666666666666666,-0.15384497373904238,0.7747216658205226,0.6,0.03,0.75,1.0,holdout,0.014156528092518883,0.10347591307479975,-0.003262475816894317,-0.08931938498228087,0.0174190039094132,0.2,0.6,-0.20958307454146108,0.7404160688007159,-0.05081688126883445
tilt_0.6_turnover_0.06_equity_0.75_gamma_1.0,0.6,0.06,0.75,1.0,train,0.1321865183514528,0.08511971475667113,0.15259803743902345,0.04706680359478166,-0.020411519087570662,0.6666666666666666,0.3333333333333333,-0.15384497288378352,0.7747216686117385,0.6,0.06,0.75,1.0,holdout,0.021603254161171925,0.10347591307479975,-0.003262475816894317,-0.08187265891362783,0.024865729978066242,0.2,0.6,-0.18013299968141494,0.7127278270655021,-0.05081688235396287
tilt_0.4_turnover_0.06_equity_0.75_gamma_1.0,0.4,0.06,0.75,1.0,train,0.13218651816666926,0.08511971475667113,0.15259803743902345,0.04706680340999814,-0.020411519272354184,0.6666666666666666,0.16666666666666666,-0.15384497331519198,0.7747216685940738,0.4,0.06,0.75,1.0,holdout,0.021603251479824115,0.10347591307479975,-0.003262475816894317,-0.08187266159497564,0.024865727296718432,0.2,0.6,-0.18013298957419555,0.712727824577561,-0.050816882721763434
tilt_0.25_turnover_0.06_equity_1.0_gamma_1.0,0.25,0.06,1.0,1.0,train,0.13487181653289904,0.08511971475667113,0.16847617885013344,0.04975210177622791,-0.033604362317234404,0.6666666666666666,0.3333333333333333,-0.1454573676894496,0.8755299620942457,0.25,0.06,1.0,1.0,holdout,0.010027124774119045,0.10347591307479975,-0.028481011915990284,-0.09344878830068071,0.03850813669010933,0.2,0.6,-0.2114227719297701,0.8264516031941742,-0.07140525675043108
tilt_0.6_turnover_0.06_equity_1.0_gamma_1.0,0.6,0.06,1.0,1.0,train,0.13662031911891814,0.08511971475667113,0.16847617885013344,0.051500604362247016,-0.0318558597312153,0.6666666666666666,0.5,-0.11733123432051029,0.9427458367209277,0.6,0.06,1.0,1.0,holdout,-0.0021463875272782484,0.10347591307479975,-0.028481011915990284,-0.105622300602078,0.026334624388712036,0.4,0.8,-0.21116052131675178,0.8783305617748063,-0.07462983904106106
tilt_0.4_turnover_0.06_equity_1.0_gamma_1.0,0.4,0.06,1.0,1.0,train,0.13662031850873535,0.08511971475667113,0.16847617885013344,0.05150060375206422,-0.03185586034139809,0.6666666666666666,0.5,-0.11733123342824303,0.9427458511585888,0.4,0.06,1.0,1.0,holdout,0.0013577545262981605,0.10347591307479975,-0.028481011915990284,-0.10211815854850159,0.029838766442288445,0.4,0.8,-0.21116054394488526,0.8943679050846498,-0.07462984170519275
tilt_0.25_turnover_0.01_equity_1.0_gamma_1.0,0.25,0.01,1.0,1.0,train,0.13896482860896686,0.08511971475667113,0.16847617885013344,0.053845113852295734,-0.02951135024116658,0.6666666666666666,0.3333333333333333,-0.11757969952617753,1.0084340820864799,0.25,0.01,1.0,1.0,holdout,-0.004265582478294561,0.10347591307479975,-0.028481011915990284,-0.10774149555309431,0.024215429437695724,0.4,0.8,-0.21132041778956956,0.9166575578441272,-0.07650964459751884
tilt_0.25_turnover_0.03_equity_1.0_gamma_1.0,0.25,0.03,1.0,1.0,train,0.1389648013115865,0.08511971475667113,0.16847617885013344,0.05384508655491538,-0.029511377538546935,0.6666666666666666,0.3333333333333333,-0.11757969918662015,1.0084341287062482,0.25,0.03,1.0,1.0,holdout,-0.004265593931134126,0.10347591307479975,-0.028481011915990284,-0.10774150700593388,0.024215417984856158,0.4,0.8,-0.21132041759439368,0.9166576471011743,-0.07650970385425637
